"cell_id","Bat_species","Sex","Lat_c","Long_c","FAL_mean","wFAL_mean","FAL_n","wFAL_n","fal"
54641,"Pipistrellus pipistrellus","female",42.2020543248004,2.43343523659305,31.35,31.35,2,2,30.5
54641,"Pipistrellus pipistrellus","male",42.2020543248004,2.43343523659305,30.9,30.9,1,1,30.5
54641,"Rhinolophus ferrumequinum","male",42.2020543248004,2.43343523659305,55,55,1,1,58.4
54642,"Barbastella barbastellus","female",42.2149252782262,2.54321366316708,40.6666666666667,40.6666666666667,3,3,39
54642,"Barbastella barbastellus","male",42.2149252782262,2.54321366316708,38.9,38.9,2,2,39
54642,"Myotis alcathoe","male",42.2149252782262,2.54321366316708,32.5,32.5,1,1,32
54642,"Myotis emarginatus","male",42.2149252782262,2.54321366316708,39.85,39.85,2,2,40.4
54642,"Pipistrellus kuhlii","female",42.2149252782262,2.54321366316708,34,34,1,1,33.8
54642,"Pipistrellus kuhlii","male",42.2149252782262,2.54321366316708,32.5,32.5,1,1,33.8
54642,"Pipistrellus pipistrellus","female",42.2149252782262,2.54321366316708,31.3166666666667,31.3166666666667,6,6,30.5
54642,"Pipistrellus pipistrellus","male",42.2149252782262,2.54321366316708,30.15,30.15,2,2,30.5
54642,"Rhinolophus euryale","female",42.2149252782262,2.54321366316708,48.05,48.05,2,2,46
54642,"Rhinolophus hipposideros","female",42.2149252782262,2.54321366316708,38.3,38.3,1,1,37
54642,"Rhinolophus hipposideros","male",42.2149252782262,2.54321366316708,36.2,36.2,5,5,37
54643,"Eptesicus serotinus","male",42.2276084859408,2.6530471767939,54.5,54.5,1,1,53
54643,"Hypsugo savii","female",42.2276084859408,2.6530471767939,35.4,35.4,1,1,34.5
54643,"Myotis alcathoe","female",42.2276084859408,2.6530471767939,32.95,32.95,2,2,32
54643,"Myotis alcathoe","male",42.2276084859408,2.6530471767939,31.525,31.525,4,4,32
54643,"Myotis bechsteinii","female",42.2276084859408,2.6530471767939,43.45,43.45,10,10,43
54643,"Myotis bechsteinii","male",42.2276084859408,2.6530471767939,41.8,41.8,35,35,43
54643,"Myotis crypticus","female",42.2276084859408,2.6530471767939,41.15,41.15,4,4,39.3
54643,"Myotis crypticus","male",42.2276084859408,2.6530471767939,39.6058823529412,39.6058823529412,34,34,39.3
54643,"Myotis emarginatus","female",42.2276084859408,2.6530471767939,40.54,40.54,10,10,40.4
54643,"Myotis emarginatus","male",42.2276084859408,2.6530471767939,38.9451219512195,38.9451219512195,82,82,40.4
54643,"Myotis escalerai","female",42.2276084859408,2.6530471767939,39.8714285714286,39.8714285714286,7,7,39.5
54643,"Myotis escalerai","male",42.2276084859408,2.6530471767939,39.2531914893617,39.2531914893617,47,47,39.5
54643,"Myotis mystacinus","female",42.2276084859408,2.6530471767939,33.7,33.7,1,1,34
54643,"Pipistrellus kuhlii","female",42.2276084859408,2.6530471767939,34,34,1,1,33.8
54643,"Pipistrellus pipistrellus","female",42.2276084859408,2.6530471767939,31.4,31.4,3,3,30.5
54643,"Rhinolophus euryale","female",42.2276084859408,2.6530471767939,47.8047619047619,47.8047619047619,21,21,46
54643,"Rhinolophus euryale","male",42.2276084859408,2.6530471767939,47.8,47.8,9,9,46
54643,"Rhinolophus ferrumequinum","female",42.2276084859408,2.6530471767939,56.55,56.55,4,4,58.4
54643,"Rhinolophus ferrumequinum","male",42.2276084859408,2.6530471767939,56.46,56.46,5,5,58.4
54643,"Rhinolophus hipposideros","female",42.2276084859408,2.6530471767939,38.0571428571429,38.0571428571429,7,7,37
54643,"Rhinolophus hipposideros","male",42.2276084859408,2.6530471767939,36.27,36.27,10,10,37
54644,"Rhinolophus ferrumequinum","female",42.2401038370899,2.76293501114173,55.8,55.8,1,1,58.4
54648,"Eptesicus serotinus","female",42.2882045115147,3.20301414696413,55.6,55.6,1,1,53
54648,"Eptesicus serotinus","male",42.2882045115147,3.20301414696413,52.6666666666667,52.6666666666667,9,9,53
54648,"Hypsugo savii","female",42.2882045115147,3.20301414696413,32.8,32.8,1,1,34.5
54648,"Hypsugo savii","male",42.2882045115147,3.20301414696413,33.4444444444444,33.4444444444444,27,27,34.5
54648,"Myotis crypticus","female",42.2882045115147,3.20301414696413,41.9,41.9,1,1,39.3
54648,"Myotis escalerai","female",42.2882045115147,3.20301414696413,41.16,41.16,15,15,39.5
54648,"Myotis escalerai","male",42.2882045115147,3.20301414696413,37.9,37.9,1,1,39.5
54648,"Pipistrellus pipistrellus","female",42.2882045115147,3.20301414696413,31.3816326530612,31.3816326530612,49,49,30.5
54648,"Pipistrellus pipistrellus","male",42.2882045115147,3.20301414696413,30.5533333333333,30.5533333333333,135,135,30.5
54648,"Plecotus austriacus","female",42.2882045115147,3.20301414696413,41.1891089108911,41.1891089108911,101,101,40
54648,"Plecotus austriacus","male",42.2882045115147,3.20301414696413,40.147619047619,40.1476190476191,126,126,40
54698,"Barbastella barbastellus","female",42.5222972633565,13.9981035718519,41.4139130434783,41.4139130434783,23,23,39
54698,"Barbastella barbastellus","male",42.5222972633565,13.9981035718519,39.6,39.6,1,1,39
54698,"Myotis crypticus","female",42.5222972633565,13.9981035718519,40.6,40.6,1,1,39.3
54698,"Myotis crypticus","male",42.5222972633565,13.9981035718519,37.8,37.8,1,1,39.3
54698,"Myotis mystacinus","female",42.5222972633565,13.9981035718519,35.3,35.3,1,1,34
54698,"Myotis nattereri","female",42.5222972633565,13.9981035718519,40.6,40.6,1,1,39
54698,"Myotis nattereri","male",42.5222972633565,13.9981035718519,37.8,37.8,1,1,39
55032,"Myotis escalerai","male",39.9608990316328,-8.58357744820928,37.95,37.95,1,1,39.5
55032,"Plecotus auritus","male",39.9608990316328,-8.58357744820928,38.8,38.8,1,1,39
55120,"Eptesicus serotinus","male",42.067911157596,0.667214697778258,51.5,51.5,1,1,53
55120,"Hypsugo savii","female",42.067911157596,0.667214697778258,34.1,34.1,4,4,34.5
55120,"Hypsugo savii","male",42.067911157596,0.667214697778258,32.9,32.9,2,2,34.5
55120,"Pipistrellus pipistrellus","female",42.067911157596,0.667214697778258,30.7,30.7,1,1,30.5
55120,"Pipistrellus pipistrellus","male",42.067911157596,0.667214697778258,29.7,29.7,1,1,30.5
55120,"Plecotus austriacus","male",42.067911157596,0.667214697778258,41.6,41.6,1,1,40
55120,"Rhinolophus ferrumequinum","female",42.067911157596,0.667214697778258,55.9,55.9,1,1,58.4
55120,"Rhinolophus hipposideros","male",42.067911157596,0.667214697778258,35.95,35.95,2,2,37
55121,"Barbastella barbastellus","female",42.0837936751572,0.77621099602525,40.2875,40.2875,8,8,39
55121,"Barbastella barbastellus","male",42.0837936751572,0.77621099602525,39.32,39.32,10,10,39
55121,"Eptesicus serotinus","male",42.0837936751572,0.77621099602525,51.6666666666667,51.6666666666667,3,3,53
55121,"Myotis bechsteinii","male",42.0837936751572,0.77621099602525,42.06,42.06,5,5,43
55121,"Myotis crypticus","female",42.0837936751572,0.77621099602525,41.42,41.42,5,5,39.3
55121,"Myotis crypticus","male",42.0837936751572,0.77621099602525,40.7348837209302,40.7348837209302,43,43,39.3
55121,"Myotis emarginatus","male",42.0837936751572,0.77621099602525,39.6625,39.6625,8,8,40.4
55121,"Myotis escalerai","male",42.0837936751572,0.77621099602525,39.3294117647059,39.3294117647059,17,17,39.5
55121,"Pipistrellus pipistrellus","male",42.0837936751572,0.77621099602525,31.22,31.22,5,5,30.5
55121,"Plecotus austriacus","female",42.0837936751572,0.77621099602525,41.05,41.05,2,2,40
55121,"Plecotus austriacus","male",42.0837936751572,0.77621099602525,40.62,40.62,5,5,40
55121,"Rhinolophus hipposideros","female",42.0837936751572,0.77621099602525,37.65,37.65,2,2,37
55121,"Rhinolophus hipposideros","male",42.0837936751572,0.77621099602525,36.85,36.85,2,2,37
55122,"Hypsugo savii","female",42.0994901594136,0.885274678790682,35.65,35.65,6,6,34.5
55122,"Myotis crypticus","male",42.0994901594136,0.885274678790682,41.5,41.5,1,1,39.3
55122,"Myotis escalerai","male",42.0994901594136,0.885274678790682,39.6,39.6,1,1,39.5
55122,"Pipistrellus kuhlii","female",42.0994901594136,0.885274678790682,35.6,35.6,2,2,33.8
55122,"Plecotus austriacus","male",42.0994901594136,0.885274678790682,39.7,39.7,1,1,40
55122,"Rhinolophus hipposideros","male",42.0994901594136,0.885274678790682,36.7,36.7,1,1,37
55129,"Eptesicus serotinus","female",42.2041454614189,1.65054567131771,55.2,55.2,3,3,53
55129,"Eptesicus serotinus","male",42.2041454614189,1.65054567131771,52.0884615384615,52.0884615384615,26,26,53
55129,"Hypsugo savii","female",42.2041454614189,1.65054567131771,35.0324324324324,35.0324324324324,74,74,34.5
55129,"Hypsugo savii","male",42.2041454614189,1.65054567131771,33.7284360189573,33.7284360189573,211,211,34.5
55129,"Myotis crypticus","male",42.2041454614189,1.65054567131771,41.15,41.15,2,2,39.3
55129,"Pipistrellus kuhlii","female",42.2041454614189,1.65054567131771,34.69,34.69,10,10,33.8
55129,"Pipistrellus kuhlii","male",42.2041454614189,1.65054567131771,34.0666666666667,34.0666666666667,3,3,33.8
55129,"Pipistrellus pipistrellus","female",42.2041454614189,1.65054567131771,31.3538461538462,31.3538461538462,13,13,30.5
55129,"Pipistrellus pipistrellus","male",42.2041454614189,1.65054567131771,30.5028571428571,30.5028571428571,35,35,30.5
55129,"Plecotus auritus","female",42.2041454614189,1.65054567131771,40.5,40.5,5,5,39
55129,"Plecotus auritus","male",42.2041454614189,1.65054567131771,38.8,38.8,2,2,39
55129,"Plecotus austriacus","female",42.2041454614189,1.65054567131771,40.2,40.2,1,1,40
55129,"Plecotus austriacus","male",42.2041454614189,1.65054567131771,39.9,39.9,1,1,40
55130,"Eptesicus serotinus","male",42.2183489409867,1.76012196731967,53.2333333333333,53.2333333333333,3,3,53
55130,"Hypsugo savii","female",42.2183489409867,1.76012196731967,35.325,35.325,4,4,34.5
55130,"Hypsugo savii","male",42.2183489409867,1.76012196731967,34.0915492957746,34.0915492957746,71,71,34.5
55130,"Myotis crypticus","male",42.2183489409867,1.76012196731967,37.95,37.95,2,2,39.3
55130,"Pipistrellus pipistrellus","female",42.2183489409867,1.76012196731967,31.9,31.9,1,1,30.5
55130,"Pipistrellus pipistrellus","male",42.2183489409867,1.76012196731967,30.8586206896552,30.8586206896552,29,29,30.5
55130,"Plecotus auritus","female",42.2183489409867,1.76012196731967,40.55,40.55,2,2,39
55130,"Plecotus auritus","male",42.2183489409867,1.76012196731967,40.1666666666667,40.1666666666667,3,3,39
55130,"Plecotus austriacus","male",42.2183489409867,1.76012196731967,40,40,1,1,40
55131,"Eptesicus serotinus","male",42.2323652241213,1.86975899112555,51.85,51.85,2,2,53
55131,"Hypsugo savii","female",42.2323652241213,1.86975899112555,36.2,36.2,3,3,34.5
55131,"Hypsugo savii","male",42.2323652241213,1.86975899112555,33.4777777777778,33.4777777777778,9,9,34.5
55131,"Myotis crypticus","male",42.2323652241213,1.86975899112555,40.2,40.2,3,3,39.3
55131,"Pipistrellus kuhlii","female",42.2323652241213,1.86975899112555,34.6333333333333,34.6333333333333,3,3,33.8
55131,"Pipistrellus kuhlii","male",42.2323652241213,1.86975899112555,33.8333333333333,33.8333333333333,3,3,33.8
55131,"Pipistrellus pipistrellus","female",42.2323652241213,1.86975899112555,32.2,32.2,1,1,30.5
55131,"Pipistrellus pipistrellus","male",42.2323652241213,1.86975899112555,30.6636363636364,30.6636363636364,11,11,30.5
55131,"Plecotus austriacus","male",42.2323652241213,1.86975899112555,39,39,1,1,40
55132,"Barbastella barbastellus","female",42.2461941887673,1.97945598965417,40.2,40.2,1,1,39
55132,"Barbastella barbastellus","male",42.2461941887673,1.97945598965417,39.3,39.3,1,1,39
55132,"Hypsugo savii","female",42.2461941887673,1.97945598965417,35,35,2,2,34.5
55132,"Hypsugo savii","male",42.2461941887673,1.97945598965417,33.8241379310345,33.8241379310345,29,29,34.5
55132,"Myotis crypticus","male",42.2461941887673,1.97945598965417,40.4,40.4,1,1,39.3
55132,"Myotis emarginatus","male",42.2461941887673,1.97945598965417,38.2,38.2,1,1,40.4
55132,"Myotis mystacinus","male",42.2461941887673,1.97945598965417,34.4666666666667,34.4666666666667,3,3,34
55132,"Pipistrellus kuhlii","female",42.2461941887673,1.97945598965417,34.8666666666667,34.8666666666667,3,3,33.8
55132,"Pipistrellus kuhlii","male",42.2461941887673,1.97945598965417,34.425,34.425,4,4,33.8
55132,"Pipistrellus pipistrellus","female",42.2461941887673,1.97945598965417,31.7235294117647,31.7235294117647,17,17,30.5
55132,"Pipistrellus pipistrellus","male",42.2461941887673,1.97945598965417,30.75,30.75,10,10,30.5
55132,"Plecotus austriacus","female",42.2461941887673,1.97945598965417,41,41,1,1,40
55134,"Hypsugo savii","male",42.2732896818948,2.19902688582029,33.8857142857143,33.8857142857143,7,7,34.5
55134,"Myotis emarginatus","male",42.2732896818948,2.19902688582029,39.4,39.4,1,1,40.4
55134,"Pipistrellus kuhlii","female",42.2732896818948,2.19902688582029,33.5,33.5,1,1,33.8
55134,"Pipistrellus kuhlii","male",42.2732896818948,2.19902688582029,32,32,1,1,33.8
55134,"Plecotus auritus","male",42.2732896818948,2.19902688582029,40.9,40.9,1,1,39
55134,"Rhinolophus hipposideros","female",42.2732896818948,2.19902688582029,38.6333333333333,38.6333333333333,3,3,37
55134,"Rhinolophus hipposideros","male",42.2732896818948,2.19902688582029,36.6,36.6,1,1,37
55135,"Barbastella barbastellus","female",42.2865559736954,2.30889926454537,41.2,41.2,1,1,39
55135,"Barbastella barbastellus","male",42.2865559736954,2.30889926454537,38.8333333333333,38.8333333333333,3,3,39
55135,"Myotis crypticus","female",42.2865559736954,2.30889926454537,39.1,39.1,1,1,39.3
55135,"Myotis emarginatus","male",42.2865559736954,2.30889926454537,39.7,39.7,1,1,40.4
55135,"Pipistrellus kuhlii","female",42.2865559736954,2.30889926454537,34.05,34.05,2,2,33.8
55135,"Pipistrellus pipistrellus","male",42.2865559736954,2.30889926454537,31.4,31.4,1,1,30.5
55135,"Plecotus auritus","male",42.2865559736954,2.30889926454537,41,41,1,1,39
55135,"Rhinolophus ferrumequinum","female",42.2865559736954,2.30889926454537,59.4,59.4,1,1,58.4
55135,"Rhinolophus ferrumequinum","male",42.2865559736954,2.30889926454537,56.7,56.7,3,3,58.4
55135,"Rhinolophus hipposideros","male",42.2865559736954,2.30889926454537,36.4333333333333,36.4333333333333,3,3,37
55136,"Barbastella barbastellus","female",42.2996344736865,2.4188285802303,40.4,40.4,1,1,39
55136,"Plecotus auritus","female",42.2996344736865,2.4188285802303,41.4,41.4,1,1,39
55136,"Plecotus auritus","male",42.2996344736865,2.4188285802303,38.1,38.1,1,1,39
55138,"Barbastella barbastellus","female",42.3252276413102,2.63885495735638,40.15,40.15,2,2,39
55138,"Barbastella barbastellus","male",42.3252276413102,2.63885495735638,39.95,39.95,2,2,39
55138,"Eptesicus serotinus","male",42.3252276413102,2.63885495735638,52.3,52.3,1,1,53
55138,"Hypsugo savii","female",42.3252276413102,2.63885495735638,33.7,33.7,1,1,34.5
55138,"Hypsugo savii","male",42.3252276413102,2.63885495735638,33.505,33.505,20,20,34.5
55138,"Myotis emarginatus","male",42.3252276413102,2.63885495735638,39.1,39.1,1,1,40.4
55138,"Pipistrellus pipistrellus","male",42.3252276413102,2.63885495735638,30.7083333333333,30.7083333333333,12,12,30.5
55138,"Plecotus auritus","female",42.3252276413102,2.63885495735638,40,40,1,1,39
55138,"Plecotus auritus","male",42.3252276413102,2.63885495735638,39.55,39.55,2,2,39
55138,"Plecotus austriacus","male",42.3252276413102,2.63885495735638,40.025,40.025,4,4,40
55138,"Rhinolophus ferrumequinum","female",42.3252276413102,2.63885495735638,55.7,55.7,1,1,58.4
55138,"Rhinolophus ferrumequinum","male",42.3252276413102,2.63885495735638,56.7,56.7,1,1,58.4
55138,"Rhinolophus hipposideros","male",42.3252276413102,2.63885495735638,35.6,35.6,2,2,37
55164,"Hypsugo savii","female",42.7557613751365,10.2089257849119,31.6,31.6,1,1,34.5
55164,"Hypsugo savii","male",42.7557613751365,10.2089257849119,32.2333333333333,32.2333333333333,3,3,34.5
55248,"Plecotus austriacus","female",41.4024293314181,23.0690925244951,39.75,39.75,2,2,40
55248,"Plecotus austriacus","male",41.4024293314181,23.0690925244951,39.4,39.4,1,1,40
55538,"Pipistrellus kuhlii","female",40.3335770989495,-7.7063918301003,34.3,34.3,1,1,33.8
55538,"Plecotus auritus","male",40.3335770989495,-7.7063918301003,39.4666666666667,39.4666666666667,3,3,39
55539,"Barbastella barbastellus","male",40.3636674945592,-7.60458148350026,38.4,38.4,1,1,39
55539,"Hypsugo savii","male",40.3636674945592,-7.60458148350026,35.5666666666667,35.5666666666667,3,3,34.5
55539,"Myotis bechsteinii","male",40.3636674945592,-7.60458148350026,41.2,41.2,1,1,43
55539,"Myotis escalerai","male",40.3636674945592,-7.60458148350026,38.9588235294118,38.9588235294118,17,17,39.5
55539,"Pipistrellus pipistrellus","female",40.3636674945592,-7.60458148350026,30.55,30.55,2,2,30.5
55539,"Pipistrellus pipistrellus","male",40.3636674945592,-7.60458148350026,30.1333333333333,30.1333333333333,3,3,30.5
55539,"Plecotus auritus","male",40.3636674945592,-7.60458148350026,39.3466666666667,39.3466666666667,15,15,39
55539,"Rhinolophus hipposideros","male",40.3636674945592,-7.60458148350026,37,37,1,1,37
55585,"Eptesicus serotinus","female",41.5586069344762,-2.80507256936364,54.72,54.72,1,1,53
55585,"Plecotus auritus","female",41.5586069344762,-2.80507256936364,41.51,41.51,5,5,39
55595,"Myotis escalerai","female",41.7683126371779,-1.73450339149472,39.5444444444444,39.5444444444444,9,9,39.5
55595,"Myotis escalerai","male",41.7683126371779,-1.73450339149472,38.5333333333333,38.5333333333333,6,6,39.5
55618,"Hypsugo savii","male",42.1810037793725,0.758471758251592,34.4,34.4,1,1,34.5
55618,"Myotis crypticus","female",42.1810037793725,0.758471758251592,41.5,41.5,1,1,39.3
55618,"Myotis escalerai","female",42.1810037793725,0.758471758251592,38.9333333333333,38.9333333333333,3,3,39.5
55618,"Pipistrellus kuhlii","female",42.1810037793725,0.758471758251592,34.8,34.8,1,1,33.8
55618,"Pipistrellus kuhlii","male",42.1810037793725,0.758471758251592,33.8,33.8,1,1,33.8
55618,"Pipistrellus pipistrellus","male",42.1810037793725,0.758471758251592,31,31,1,1,30.5
55618,"Plecotus austriacus","female",42.1810037793725,0.758471758251592,38,38,1,1,40
55618,"Plecotus austriacus","male",42.1810037793725,0.758471758251592,42.1,42.1,1,1,40
55619,"Hypsugo savii","male",42.1967240258145,0.867738001763608,34.8,34.8,1,1,34.5
55619,"Myotis escalerai","female",42.1967240258145,0.867738001763608,41.05,41.05,2,2,39.5
55619,"Myotis escalerai","male",42.1967240258145,0.867738001763608,39.7,39.7,1,1,39.5
55619,"Plecotus austriacus","female",42.1967240258145,0.867738001763608,42.5,42.5,3,3,40
55619,"Plecotus austriacus","male",42.1967240258145,0.867738001763608,39.4,39.4,2,2,40
55619,"Rhinolophus euryale","female",42.1967240258145,0.867738001763608,47.7,47.7,2,2,46
55625,"Eptesicus serotinus","male",42.2871257942431,1.52471736237006,52.9,52.9,1,1,53
55625,"Hypsugo savii","male",42.2871257942431,1.52471736237006,33.3,33.3,11,11,34.5
55625,"Pipistrellus pipistrellus","male",42.2871257942431,1.52471736237006,30.9,30.9,1,1,30.5
55625,"Rhinolophus hipposideros","male",42.2871257942431,1.52471736237006,37.9,37.9,1,1,37
55626,"Hypsugo savii","female",42.3015382497689,1.6344373114803,34.02,34.02,5,5,34.5
55626,"Hypsugo savii","male",42.3015382497689,1.6344373114803,33.5424242424242,33.5424242424242,33,33,34.5
55626,"Pipistrellus kuhlii","female",42.3015382497689,1.6344373114803,33.3,33.3,2,2,33.8
