"cell_id","Bat_species","Sex","Lat_c","Long_c","FAL_mean","wFAL_mean","FAL_n","wFAL_n","fal","Tmax","Summer_precipitation","Tmin"
59224,"Myotis alcathoe","male",42.2532972030963,-2.86894322136336,31.8,31.8,1,1,32,22.64697265625,1507.46557617188,-1.34519042968748
59257,"Barbastella barbastellus","male",42.8761648210753,0.743082692036756,39.2,39.2,2,2,39,20.691064453125,2565.31860351562,-3.47829589843747
59257,"Myotis alcathoe","male",42.8761648210753,0.743082692036756,32.0333333333333,32.0333333333333,3,3,32,20.691064453125,2565.31860351562,-3.47829589843747
59257,"Myotis mystacinus","female",42.8761648210753,0.743082692036756,34.8,34.8,3,3,34,20.691064453125,2565.31860351562,-3.47829589843747
59257,"Myotis mystacinus","male",42.8761648210753,0.743082692036756,35.6,35.6,1,1,34,20.691064453125,2565.31860351562,-3.47829589843747
59257,"Pipistrellus pipistrellus","female",42.8761648210753,0.743082692036756,31.7166666666667,31.7166666666667,6,6,30.5,20.691064453125,2565.31860351562,-3.47829589843747
59257,"Pipistrellus pipistrellus","male",42.8761648210753,0.743082692036756,31.0166666666667,31.0166666666667,6,6,30.5,20.691064453125,2565.31860351562,-3.47829589843747
59257,"Rhinolophus hipposideros","female",42.8761648210753,0.743082692036756,37.8,37.8,3,3,37,20.691064453125,2565.31860351562,-3.47829589843747
59435,"Plecotus austriacus","male",42.1931866768386,23.161513117258,41.1,41.1,1,1,40,24.23271484375,1723.60620117188,-6.22663574218745
59443,"Barbastella barbastellus","male",42.0080107063157,24.0207259974638,38.57,38.57,2,2,39,23.26982421875,1878.94592285156,-5.9459228515625
59443,"Myotis bechsteinii","male",42.0080107063157,24.0207259974638,42.82,42.82,1,1,43,23.26982421875,1878.94592285156,-5.9459228515625
59443,"Rhinolophus ferrumequinum","female",42.0080107063157,24.0207259974638,60.46,60.46,1,1,58.4,23.26982421875,1878.94592285156,-5.9459228515625
59443,"Rhinolophus ferrumequinum","male",42.0080107063157,24.0207259974638,57.9533333333333,57.9533333333333,3,3,58.4,23.26982421875,1878.94592285156,-5.9459228515625
59443,"Rhinolophus hipposideros","male",42.0080107063157,24.0207259974638,38.275,38.275,4,4,37,23.26982421875,1878.94592285156,-5.9459228515625
59445,"Barbastella barbastellus","male",41.9599042713458,24.2345433936478,39.2,39.2,2,2,39,20.40712890625,2502.85986328125,-8.24184570312497
59445,"Hypsugo savii","female",41.9599042713458,24.2345433936478,34.3,34.3,1,1,34.5,20.40712890625,2502.85986328125,-8.24184570312497
59445,"Hypsugo savii","male",41.9599042713458,24.2345433936478,33.2,33.2,2,2,34.5,20.40712890625,2502.85986328125,-8.24184570312497
59445,"Pipistrellus pipistrellus","male",41.9599042713458,24.2345433936478,29.2,29.2,1,1,30.5,20.40712890625,2502.85986328125,-8.24184570312497
59446,"Myotis bechsteinii","male",41.9355802630706,24.3413008643698,41.87,41.87,1,1,43,20.721337890625,2588.7861328125,-7.86845703124999
59447,"Hypsugo savii","male",41.9110759924693,24.4479567194335,32.5,32.5,1,1,34.5,21.982568359375,2502.67456054688,-6.71547851562497
59447,"Myotis alcathoe","male",41.9110759924693,24.4479567194335,31.9,31.9,1,1,32,21.982568359375,2502.67456054688,-6.71547851562497
59448,"Eptesicus serotinus","male",41.8863916594532,24.554510365791,48.9,48.9,2,2,53,19.4156494140625,3212.39892578125,-8.58720703124999
59448,"Hypsugo savii","male",41.8863916594532,24.554510365791,34.625,34.625,4,4,34.5,19.4156494140625,3212.39892578125,-8.58720703124999
59450,"Barbastella barbastellus","male",41.836483610774,24.7673086798175,40.1,40.1,1,1,39,21.0332763671875,2991.08959960938,-6.98068847656248
59450,"Eptesicus serotinus","male",41.836483610774,24.7673086798175,53.2,53.2,1,1,53,21.0332763671875,2991.08959960938,-6.98068847656248
59450,"Hypsugo savii","female",41.836483610774,24.7673086798175,35,35,1,1,34.5,21.0332763671875,2991.08959960938,-6.98068847656248
59451,"Eptesicus serotinus","female",41.8112602998504,24.8735521811732,53.8,53.8,1,1,53,22.572412109375,2811.95825195312,-5.74709472656247
59451,"Eptesicus serotinus","male",41.8112602998504,24.8735521811732,51.4,51.4,1,1,53,22.572412109375,2811.95825195312,-5.74709472656247
59451,"Hypsugo savii","female",41.8112602998504,24.8735521811732,35.46,35.46,2,2,34.5,22.572412109375,2811.95825195312,-5.74709472656247
59451,"Hypsugo savii","male",41.8112602998504,24.8735521811732,33.315,33.315,6,6,34.5,22.572412109375,2811.95825195312,-5.74709472656247
59451,"Myotis emarginatus","male",41.8112602998504,24.8735521811732,38.1,38.1,1,1,40.4,22.572412109375,2811.95825195312,-5.74709472656247
59451,"Pipistrellus pipistrellus","female",41.8112602998504,24.8735521811732,31.02,31.02,2,2,30.5,22.572412109375,2811.95825195312,-5.74709472656247
59451,"Pipistrellus pipistrellus","male",41.8112602998504,24.8735521811732,32,32,1,1,30.5,22.572412109375,2811.95825195312,-5.74709472656247
59451,"Plecotus austriacus","male",41.8112602998504,24.8735521811732,41.7,41.7,1,1,40,22.572412109375,2811.95825195312,-5.74709472656247
59451,"Rhinolophus ferrumequinum","female",41.8112602998504,24.8735521811732,58.1,58.1,1,1,58.4,22.572412109375,2811.95825195312,-5.74709472656247
59451,"Rhinolophus ferrumequinum","male",41.8112602998504,24.8735521811732,57.5,57.5,1,1,58.4,22.572412109375,2811.95825195312,-5.74709472656247
59451,"Rhinolophus hipposideros","male",41.8112602998504,24.8735521811732,38.25,38.25,2,2,37,22.572412109375,2811.95825195312,-5.74709472656247
59454,"Myotis emarginatus","female",41.7345156693349,25.1916531486548,42,42,1,1,40.4,24.3651123046875,2143.779296875,-4.36357421874999
59459,"Plecotus austriacus","female",41.6030380228129,25.7196890655657,40.7,40.7,2,2,40,28.73173828125,999.931823730469,-1.92011718749995
59459,"Rhinolophus ferrumequinum","male",41.6030380228129,25.7196890655657,58.1,58.1,1,1,58.4,28.73173828125,999.931823730469,-1.92011718749995
59463,"Pipistrellus pipistrellus","male",41.494658056271,26.1401589309964,30.8666666666667,30.8666666666667,3,3,30.5,29.7388427734375,1043.30529785156,-1.05461425781249
59463,"Plecotus austriacus","female",41.494658056271,26.1401589309964,40.825,40.825,8,8,40,29.7388427734375,1043.30529785156,-1.05461425781249
59463,"Plecotus austriacus","male",41.494658056271,26.1401589309964,39.08,39.08,5,5,40,29.7388427734375,1043.30529785156,-1.05461425781249
59463,"Rhinolophus ferrumequinum","female",41.494658056271,26.1401589309964,58.4,58.4,2,2,58.4,29.7388427734375,1043.30529785156,-1.05461425781249
59463,"Rhinolophus ferrumequinum","male",41.494658056271,26.1401589309964,57.5,57.5,2,2,58.4,29.7388427734375,1043.30529785156,-1.05461425781249
59725,"Eptesicus serotinus","male",41.3265381904436,-7.14169114869329,51.16,51.16,1,1,53,29.0762451171875,565.694702148438,1.66083984375001
59726,"Pipistrellus kuhlii","female",41.355573527426,-7.03762045614454,34.2133333333333,34.2133333333333,6,6,33.8,29.374462890625,582.188903808594,1.7520751953125
59726,"Pipistrellus kuhlii","male",41.355573527426,-7.03762045614454,32.58,32.58,1,1,33.8,29.374462890625,582.188903808594,1.7520751953125
59726,"Pipistrellus pipistrellus","male",41.355573527426,-7.03762045614454,31.07,31.07,2,2,30.5,29.374462890625,582.188903808594,1.7520751953125
59726,"Rhinolophus euryale","male",41.355573527426,-7.03762045614454,47.47,47.47,1,1,46,29.374462890625,582.188903808594,1.7520751953125
59726,"Rhinolophus ferrumequinum","female",41.355573527426,-7.03762045614454,55.96,55.96,1,1,58.4,29.374462890625,582.188903808594,1.7520751953125
59726,"Rhinolophus ferrumequinum","male",41.355573527426,-7.03762045614454,56.22,56.22,1,1,58.4,29.374462890625,582.188903808594,1.7520751953125
59727,"Barbastella barbastellus","female",41.384433746911,-6.93343377760693,39.32,39.32,1,1,39,28.693603515625,688.546569824219,1.24057617187503
59727,"Pipistrellus pipistrellus","male",41.384433746911,-6.93343377760693,32.32,32.32,1,1,30.5,28.693603515625,688.546569824219,1.24057617187503
59730,"Pipistrellus kuhlii","female",41.4699614820125,-6.62018280837611,34.5666666666667,34.5666666666667,3,3,33.8,28.6821533203125,640.243347167969,1.34099121093755
59732,"Plecotus austriacus","male",41.5261003307221,-6.41077810590421,40.45,40.45,1,1,40,27.95283203125,741.625183105469,1.0341796875
59732,"Rhinolophus euryale","female",41.5261003307221,-6.41077810590421,46.81,46.81,1,1,46,27.95283203125,741.625183105469,1.0341796875
59732,"Rhinolophus ferrumequinum","male",41.5261003307221,-6.41077810590421,56.59,56.59,1,1,58.4,27.95283203125,741.625183105469,1.0341796875
59977,"Eptesicus serotinus","male",42.3990170733213,22.6456886786369,53.1,53.1,1,1,53,25.76220703125,1676.96411132812,-4.53781738281248
59977,"Hypsugo savii","male",42.3990170733213,22.6456886786369,32.6,32.6,1,1,34.5,25.76220703125,1676.96411132812,-4.53781738281248
59977,"Plecotus austriacus","male",42.3990170733213,22.6456886786369,39.5,39.5,1,1,40,25.76220703125,1676.96411132812,-4.53781738281248
59990,"Hypsugo savii","female",42.1035866323353,24.0474974297497,32.3,32.3,1,1,34.5,23.734228515625,1831.38391113281,-6.099609375
59991,"Myotis emarginatus","male",42.0795882115528,24.1546437590464,37.5,37.5,1,1,40.4,22.6691650390625,2015.16540527344,-6.52951660156248
59998,"Hypsugo savii","male",41.906545763099,24.9018073881682,34.4,34.4,1,1,34.5,24.940576171875,2368.99487304688,-4.85356445312499
59998,"Myotis bechsteinii","male",41.906545763099,24.9018073881682,41.2,41.2,1,1,43,24.940576171875,2368.99487304688,-4.85356445312499
59998,"Myotis emarginatus","male",41.906545763099,24.9018073881682,40.3,40.3,1,1,40.4,24.940576171875,2368.99487304688,-4.85356445312499
59998,"Plecotus austriacus","female",41.906545763099,24.9018073881682,40.1,40.1,1,1,40,24.940576171875,2368.99487304688,-4.85356445312499
59998,"Plecotus austriacus","male",41.906545763099,24.9018073881682,40.4,40.4,1,1,40,24.940576171875,2368.99487304688,-4.85356445312499
60272,"Barbastella barbastellus","male",41.4500092887842,-7.06958868326933,38.285,38.285,2,2,39,28.573779296875,738.652709960938,1.23371582031251
60273,"Barbastella barbastellus","female",41.4789108753079,-6.96522997975585,39.792,39.792,5,5,39,27.67958984375,795.555541992188,0.597851562500011
60273,"Barbastella barbastellus","male",41.4789108753079,-6.96522997975585,40.14,40.14,1,1,39,27.67958984375,795.555541992188,0.597851562500011
60273,"Eptesicus serotinus","male",41.4789108753079,-6.96522997975585,49.87,49.87,1,1,53,27.67958984375,795.555541992188,0.597851562500011
60273,"Hypsugo savii","male",41.4789108753079,-6.96522997975585,34.3,34.3,1,1,34.5,27.67958984375,795.555541992188,0.597851562500011
60273,"Myotis escalerai","female",41.4789108753079,-6.96522997975585,39.825,39.825,4,4,39.5,27.67958984375,795.555541992188,0.597851562500011
60273,"Myotis escalerai","male",41.4789108753079,-6.96522997975585,38.3966666666667,38.3966666666667,3,3,39.5,27.67958984375,795.555541992188,0.597851562500011
60273,"Pipistrellus kuhlii","female",41.4789108753079,-6.96522997975585,35.83,35.83,1,1,33.8,27.67958984375,795.555541992188,0.597851562500011
60273,"Pipistrellus kuhlii","male",41.4789108753079,-6.96522997975585,34.33,34.33,1,1,33.8,27.67958984375,795.555541992188,0.597851562500011
60273,"Pipistrellus pipistrellus","female",41.4789108753079,-6.96522997975585,30.4372727272727,30.4372727272727,22,22,30.5,27.67958984375,795.555541992188,0.597851562500011
60273,"Pipistrellus pipistrellus","male",41.4789108753079,-6.96522997975585,30.1876923076923,30.1876923076923,13,13,30.5,27.67958984375,795.555541992188,0.597851562500011
60273,"Plecotus auritus","female",41.4789108753079,-6.96522997975585,40.79,40.79,23,23,39,27.67958984375,795.555541992188,0.597851562500011
60273,"Plecotus auritus","male",41.4789108753079,-6.96522997975585,40.4025,40.4025,4,4,39,27.67958984375,795.555541992188,0.597851562500011
60273,"Plecotus austriacus","female",41.4789108753079,-6.96522997975585,40.7745714285714,40.7745714285714,35,35,40,27.67958984375,795.555541992188,0.597851562500011
60273,"Plecotus austriacus","male",41.4789108753079,-6.96522997975585,39.6582608695652,39.6582608695652,23,23,40,27.67958984375,795.555541992188,0.597851562500011
60273,"Rhinolophus hipposideros","female",41.4789108753079,-6.96522997975585,37.66,37.66,1,1,37,27.67958984375,795.555541992188,0.597851562500011
60274,"Pipistrellus pipistrellus","male",41.5076369310637,-6.86075517344718,30.12,30.12,1,1,30.5,27.9401611328125,753.004760742188,0.824536132812511
60274,"Plecotus austriacus","male",41.5076369310637,-6.86075517344718,40.52,40.52,2,2,40,27.9401611328125,753.004760742188,0.824536132812511
60274,"Rhinolophus hipposideros","female",41.5076369310637,-6.86075517344718,35.51,35.51,1,1,37,27.9401611328125,753.004760742188,0.824536132812511
60302,"Plecotus austriacus","female",42.2398186661706,-3.89047530687851,40.95,40.95,1,1,40,25.9114990234375,856.141845703125,0.100292968750011
60306,"Eptesicus serotinus","male",42.3328952662227,-3.45945625808153,52.15,52.15,1,1,53,23.7525146484375,1246.84997558594,-0.6505126953125
60306,"Myotis escalerai","male",42.3328952662227,-3.45945625808153,37.98,37.98,1,1,39.5,23.7525146484375,1246.84997558594,-0.6505126953125
60429,"Myotis crypticus","male",43.705428846399,11.5809950610294,38.5,38.5,1,1,39.3,25.4292236328125,2360.95751953125,-1.61176757812495
60429,"Myotis nattereri","male",43.705428846399,11.5809950610294,38.5,38.5,1,1,39,25.4292236328125,2360.95751953125,-1.61176757812495
60429,"Pipistrellus pipistrellus","female",43.705428846399,11.5809950610294,33.7,33.7,1,1,30.5,25.4292236328125,2360.95751953125,-1.61176757812495
60429,"Pipistrellus pipistrellus","male",43.705428846399,11.5809950610294,31.2,31.2,1,1,30.5,25.4292236328125,2360.95751953125,-1.61176757812495
60429,"Plecotus auritus","female",43.705428846399,11.5809950610294,39.1,39.1,2,2,39,25.4292236328125,2360.95751953125,-1.61176757812495
60429,"Plecotus auritus","male",43.705428846399,11.5809950610294,39.8,39.8,2,2,39,25.4292236328125,2360.95751953125,-1.61176757812495
60532,"Pipistrellus kuhlii","female",42.1750803598183,24.1817035841874,36.45,36.45,2,2,33.8,25.667041015625,1700.60473632812,-4.77287597656249
60542,"Eptesicus serotinus","male",41.9248117307744,25.2493645572188,52.2,52.2,1,1,53,26.9226318359375,1696.76257324219,-3.96782226562499
60542,"Plecotus austriacus","male",41.9248117307744,25.2493645572188,40.1,40.1,1,1,40,26.9226318359375,1696.76257324219,-3.96782226562499
60542,"Rhinolophus hipposideros","female",41.9248117307744,25.2493645572188,38.7,38.7,1,1,37,26.9226318359375,1696.76257324219,-3.96782226562499
60807,"Barbastella barbastellus","female",41.4268670665061,-7.51862129010407,40.9,40.9,1,1,39,25.8512451171875,955.522277832031,0.743457031250045
60812,"Pipistrellus kuhlii","female",41.5733354301754,-6.99714228540411,35,35,3,3,33.8,27.4196533203125,918.520324707031,0.521728515625
60819,"Myotis mystacinus","male",41.7710046108795,-6.26218404763255,34.42,34.42,1,1,34,27.506103515625,687.717834472656,0.336376953125011
60819,"Plecotus auritus","female",41.7710046108795,-6.26218404763255,40.675,40.675,2,2,39,27.506103515625,687.717834472656,0.336376953125011
60825,"Plecotus austriacus","female",41.9335245697966,-5.62780241595634,40.9,40.9,1,1,40,28.8710205078125,599.569519042969,0.547412109375045
60852,"Plecotus auritus","male",42.5846639372286,-2.72597688758307,41,41,2,2,39,25.1984619140625,1059.78698730469,1.03386230468755
61058,"Plecotus austriacus","female",42.525276906235,23.0206340045977,40.2,40.2,1,1,40,25.2483154296875,1570.80517578125,-5.82258300781245
61074,"Pipistrellus kuhlii","male",42.1474585939581,24.7449365252259,34.55,34.55,2,2,33.8,28.6739990234375,1614.23498535156,-3.21894531249995
61076,"Plecotus austriacus","female",42.0969686655161,24.9586337105907,39.9,39.9,1,1,40,28.116845703125,1763.55639648438,-3.26723632812497
61076,"Plecotus austriacus","male",42.0969686655161,24.9586337105907,38.5725,38.5725,4,4,40,28.116845703125,1763.55639648438,-3.26723632812497
61084,"Pipistrellus pipistrellus","male",41.8878297193573,25.8091260778206,31.04,31.04,5,5,30.5,29.4583251953125,1057.21655273438,-2.06569824218747
61084,"Plecotus austriacus","female",41.8878297193573,25.8091260778206,40.875,40.875,8,8,40,29.4583251953125,1057.21655273438,-2.06569824218747
61084,"Plecotus austriacus","male",41.8878297193573,25.8091260778206,39.65,39.65,4,4,40,29.4583251953125,1057.21655273438,-2.06569824218747
61084,"Rhinolophus ferrumequinum","male",41.8878297193573,25.8091260778206,55.5,55.5,1,1,58.4,29.4583251953125,1057.21655273438,-2.06569824218747
61353,"Pipistrellus pipistrellus","female",41.8099884734431,-6.50390012118599,31.26,31.26,1,1,30.5,26.9720947265625,845.283630371094,0.656298828125045
61353,"Plecotus austriacus","female",41.8099884734431,-6.50390012118599,40.45,40.45,1,1,40,26.9720947265625,845.283630371094,0.656298828125045
61355,"Myotis mystacinus","male",41.8656632062489,-6.29298461753929,35.93,35.93,1,1,34,26.8166259765625,724.315368652344,-0.108544921874966
61359,"Plecotus auritus","female",41.9748811992111,-5.86979335857919,38.91,38.91,2,2,39,28.6306640625,612.804443359375,0.481762695312511
61360,"Plecotus auritus","female",42.0017403639447,-5.76371531115256,41.07,41.07,2,2,39,28.6265869140625,625.328308105469,0.418750000000045
61453,"Myotis emarginatus","female",43.6935511136021,4.50003363354754,40.54,40.54,1,30,40.4,29.2021728515625,812.970581054688,3.9527587890625
61596,"Hypsugo savii","male",42.5763136307781,23.263097396967,33.0483333333333,33.0483333333333,6,6,34.5,20.848388671875,2399.67700195312,-9.10329589843747
61598,"Plecotus austriacus","male",42.5308378726871,23.4800217010324,40.35,40.35,2,2,40,23.3173828125,2711.14428710938,-6.71530761718748
61605,"Hypsugo savii","male",42.3659201451838,24.2361283745573,34.4,34.4,1,1,34.5,27.3110595703125,1577.60021972656,-3.84999999999997
61605,"Plecotus austriacus","female",42.3659201451838,24.2361283745573,40.9,40.9,4,4,40,27.3110595703125,1577.60021972656,-3.84999999999997
61605,"Plecotus austriacus","male",42.3659201451838,24.2361283745573,38.9666666666667,38.9666666666667,3,3,40,27.3110595703125,1577.60021972656,-3.84999999999997
61614,"Plecotus austriacus","female",42.1408209015655,25.2008468689841,40.4666666666667,40.4666666666667,3,3,40,28.894384765625,1532.40856933594,-3.30224609375
61614,"Plecotus austriacus","male",42.1408209015655,25.2008468689841,39,39,1,1,40,28.894384765625,1532.40856933594,-3.30224609375
61615,"Pipistrellus pipistrellus","male",42.1149085974419,25.3075055962114,30.9,30.9,2,2,30.5,28.99208984375,1489.20971679688,-3.32668457031247
61615,"Plecotus austriacus","female",42.1149085974419,25.3075055962114,41,41,1,1,40,28.99208984375,1489.20971679688,-3.32668457031247
61615,"Plecotus austriacus","male",42.1149085974419,25.3075055962114,39.4,39.4,4,4,40,28.99208984375,1489.20971679688,-3.32668457031247
61620,"Pipistrellus pipistrellus","male",41.9826590511197,25.8391592004341,31.7,31.7,1,1,30.5,29.5726806640625,1094.10009765625,-2.17543945312497
61621,"Pipistrellus pipistrellus","female",41.9556730379569,25.9451579826922,31.8857142857143,31.8857142857143,7,7,30.5,29.576904296875,1060.69152832031,-1.97102050781245
61621,"Pipistrellus pipistrellus","male",41.9556730379569,25.9451579826922,30.05,30.05,4,4,30.5,29.576904296875,1060.69152832031,-1.97102050781245
61643,"Myotis emarginatus","male",41.3172901855061,28.2478835653353,42.8,42.8,1,1,40.4,25.519775390625,1156.3798828125,1.88266601562503
61909,"Plecotus austriacus","male",42.454259461399,-4.2946478345898,40.66,40.66,1,1,40,25.557763671875,854.56884765625,0.0862792968750341
62150,"Plecotus austriacus","female",42.4369439871289,24.3712933661886,40.7,40.7,5,5,40,26.2624755859375,2077.80590820312,-4.22561035156247
62150,"Plecotus austriacus","male",42.4369439871289,24.3712933661886,41.1,41.1,1,1,40,26.2624755859375,2077.80590820312,-4.22561035156247
62410,"Pipistrellus pipistrellus","female",41.3701940705814,-8.75984634805171,30.4,30.4,3,3,30.5,23.339306640625,1277.29809570312,7.77456054687502
62410,"Pipistrellus pipistrellus","male",41.3701940705814,-8.75984634805171,29.6,29.6,1,1,30.5,23.339306640625,1277.29809570312,7.77456054687502
62433,"Eptesicus serotinus","male",42.0548265973776,-6.35492751300135,48.35,48.35,1,1,53,26.1985595703125,788.494201660156,0.136425781250011
62433,"Myotis mystacinus","male",42.0548265973776,-6.35492751300135,32.22,32.22,1,1,34,26.1985595703125,788.494201660156,0.136425781250011
62479,"Myotis emarginatus","female",43.1392730366567,-1.37009938089407,40.9,40.9,1,14,40.4,22.846044921875,2611.77954101562,1.57663574218753
62695,"Plecotus austriacus","female",42.5322071613614,24.3989525892922,40,40,1,1,40,23.4133544921875,2930.02001953125,-5.88005371093749
62702,"Barbastella barbastellus","male",42.3566049606351,25.1519168762919,39.1,39.1,1,1,39,27.6503662109375,1934.29528808594,-3.71298828124998
62731,"Rhinolophus euryale","female",41.5358125205454,28.2125341274606,48.2777777777778,48.2777777777778,9,9,46,24.5347900390625,1119.2509765625,3.48203125000003
62731,"Rhinolophus euryale","male",41.5358125205454,28.2125341274606,47.375,47.375,16,16,46,24.5347900390625,1119.2509765625,3.48203125000003
62731,"Rhinolophus ferrumequinum","female",41.5358125205454,28.2125341274606,57.8,57.8,1,1,58.4,24.5347900390625,1119.2509765625,3.48203125000003
62743,"Rhinolophus euryale","female",41.1530964760149,29.4492457144015,47.3285714285714,47.3285714285714,7,7,46,27.0058349609375,1226.72998046875,2.9847412109375
62743,"Rhinolophus euryale","male",41.1530964760149,29.4492457144015,47.4,47.4,9,9,46,27.0058349609375,1226.72998046875,2.9847412109375
62743,"Rhinolophus ferrumequinum","female",41.1530964760149,29.4492457144015,60.2,60.2,1,1,58.4,27.0058349609375,1226.72998046875,2.9847412109375
62743,"Rhinolophus ferrumequinum","male",41.1530964760149,29.4492457144015,57.1,57.1,2,2,58.4,27.0058349609375,1226.72998046875,2.9847412109375
62958,"Pipistrellus pipistrellus","male",41.5895933879497,-8.38066996120544,29.9,29.9,1,1,30.5,26.767578125,1360.64111328125,3.579833984375
62958,"Plecotus austriacus","male",41.5895933879497,-8.38066996120544,38.15,38.15,2,2,40,26.767578125,1360.64111328125,3.579833984375
62974,"Myotis crypticus","female",42.0651856612096,-6.70387244634775,40,40,1,1,39.3,22.6678955078125,1191.6103515625,-1.87846679687499
62974,"Plecotus auritus","female",42.0651856612096,-6.70387244634775,40.9,40.9,2,2,39,22.6678955078125,1191.6103515625,-1.87846679687499
62974,"Plecotus auritus","male",42.0651856612096,-6.70387244634775,39.36,39.36,2,2,39,22.6678955078125,1191.6103515625,-1.87846679687499
62975,"Myotis mystacinus","male",42.0934119741529,-6.59805511042265,34,34,1,1,34,25.0119384765625,902.299560546875,-0.1016845703125
62979,"Plecotus austriacus","female",42.2045386254656,-6.17362477137479,40.5333333333333,40.5333333333333,3,3,40,26.1417236328125,959.406188964844,-0.279516601562477
62979,"Plecotus austriacus","male",42.2045386254656,-6.17362477137479,39.46,39.46,2,2,40,26.1417236328125,959.406188964844,-0.279516601562477
62980,"Eptesicus serotinus","male",42.2318745164942,-6.06722963289072,51.8,51.8,1,1,53,27.0369873046875,909.921875,0.122314453125
62980,"Pipistrellus pipistrellus","male",42.2318745164942,-6.06722963289072,29.81,29.81,1,1,30.5,27.0369873046875,909.921875,0.122314453125
63232,"Hypsugo savii","male",42.9523245741374,22.9029390233078,34.8,34.8,1,1,34.5,24.543115234375,1944.58520507812,-5.74470214843745
63232,"Rhinolophus ferrumequinum","male",42.9523245741374,22.9029390233078,58.51,58.51,1,1,58.4,24.543115234375,1944.58520507812,-5.74470214843745
63234,"Eptesicus serotinus","female",42.9081153831141,23.1218150261728,52.8,52.8,1,1,53,23.9447265625,2206.33862304688,-6.25239257812495
63235,"Hypsugo savii","male",42.8857340253073,23.231107439141,34.3,34.3,1,1,34.5,24.9976806640625,2028.22680664062,-5.79567871093747
63235,"Myotis nattereri","female",42.8857340253073,23.231107439141,40.4333333333333,40.4333333333333,3,3,39,24.9976806640625,2028.22680664062,-5.79567871093747
63235,"Plecotus austriacus","male",42.8857340253073,23.231107439141,39.9,39.9,1,1,40,24.9976806640625,2028.22680664062,-5.79567871093747
63275,"Myotis emarginatus","female",41.8415883365071,27.5158669465344,39.3,39.3,6,6,40.4,24.7633056640625,1541.8447265625,-1.65800781249999
63275,"Myotis emarginatus","male",41.8415883365071,27.5158669465344,38.8125,38.8125,24,24,40.4,24.7633056640625,1541.8447265625,-1.65800781249999
63275,"Myotis mystacinus","male",41.8415883365071,27.5158669465344,32.8,32.8,1,1,34,24.7633056640625,1541.8447265625,-1.65800781249999
63275,"Pipistrellus pipistrellus","male",41.8415883365071,27.5158669465344,33.8,33.8,1,1,30.5,24.7633056640625,1541.8447265625,-1.65800781249999
63275,"Rhinolophus ferrumequinum","female",41.8415883365071,27.5158669465344,58.2666666666667,58.2666666666667,12,12,58.4,24.7633056640625,1541.8447265625,-1.65800781249999
63275,"Rhinolophus ferrumequinum","male",41.8415883365071,27.5158669465344,57.5166666666667,57.5166666666667,6,6,58.4,24.7633056640625,1541.8447265625,-1.65800781249999
63511,"Plecotus auritus","male",41.7759563259819,-8.10270406341926,39.18,39.18,1,1,39,23.5680908203125,1615.25634765625,0.902783203125011
63512,"Eptesicus serotinus","male",41.8065149535928,-7.99827957465795,50.45,50.45,2,2,53,21.94609375,1216.42651367188,-0.526171874999989
63512,"Hypsugo savii","male",41.8065149535928,-7.99827957465795,33.41,33.41,1,1,34.5,21.94609375,1216.42651367188,-0.526171874999989
63512,"Myotis escalerai","male",41.8065149535928,-7.99827957465795,39,39,1,1,39.5,21.94609375,1216.42651367188,-0.526171874999989
63512,"Pipistrellus pipistrellus","male",41.8065149535928,-7.99827957465795,30,30,1,1,30.5,21.94609375,1216.42651367188,-0.526171874999989
63513,"Myotis mystacinus","male",41.8368987647301,-7.89373127526367,33.69,33.69,1,1,34,22.2645751953125,1095.57250976562,-0.504467773437455
63520,"Myotis crypticus","female",42.0446707944224,-7.15846711613979,39.34,39.34,2,2,39.3,24.2668701171875,1324.89868164062,-0.0242919921875
63525,"Plecotus auritus","male",42.1877833921184,-6.62967254444293,38.845,38.845,2,2,39,22.7544189453125,1115.08422851562,-1.68361816406247
63527,"Myotis crypticus","female",42.2437851765807,-6.41733018944498,40.91,40.91,1,1,39.3,22.101611328125,1126.10986328125,-2.59702148437498
63527,"Plecotus auritus","male",42.2437851765807,-6.41733018944498,40.12,40.12,1,1,39,22.101611328125,1126.10986328125,-2.59702148437498
63527,"Plecotus austriacus","male",42.2437851765807,-6.41733018944498,40.21,40.21,1,1,40,22.101611328125,1126.10986328125,-2.59702148437498
63543,"Plecotus austriacus","female",42.6659764909163,-4.70223534508505,40.6,40.6,1,1,40,24.23388671875,1092.26928710938,-1.13845214843747
63782,"Myotis nattereri","female",43.0479863520518,22.9280797185769,40.78,40.78,1,1,39,23.89736328125,2161.35083007812,-6.03596191406245
64056,"Myotis escalerai","female",41.7768198702965,-8.44991563658795,38.5,38.5,1,1,39.5,25.9654541015625,1608.33508300781,3.33203125
64056,"Pipistrellus pipistrellus","female",41.7768198702965,-8.44991563658795,31.5,31.5,1,1,30.5,25.9654541015625,1608.33508300781,3.33203125
64059,"Myotis bechsteinii","male",41.8696757473134,-8.13688266050624,41.03,41.03,1,1,43,24.0713623046875,1468.84606933594,1.26228027343751
64059,"Myotis crypticus","male",41.8696757473134,-8.13688266050624,38.1,38.1,1,1,39.3,24.0713623046875,1468.84606933594,1.26228027343751
64059,"Myotis escalerai","female",41.8696757473134,-8.13688266050624,38.525,38.525,4,4,39.5,24.0713623046875,1468.84606933594,1.26228027343751
