"cell_id","Bat_species","Sex","Lat_c","Long_c","FAL_mean","wFAL_mean","BM_mean","wBM_mean","FAL.BM_n","wFAL.wBM_n","fal","bm","Tmax","Summer_precipitation","Tmin"
75182,"Myotis emarginatus","female",45.9727671431465,0.245328483245074,40.1539215686,40.1539215686,8.6617647059,8.6617647059,1,102,40.4,13,24.8589599609375,1692.63354492188,2.3043212890625
75182,"Myotis emarginatus","male",45.9727671431465,0.245328483245074,38,38,7.4,7.4,1,1,40.4,13,24.8589599609375,1692.63354492188,2.3043212890625
75182,"Pipistrellus pipistrellus","female",45.9727671431465,0.245328483245074,31.4875,31.4875,5.0625,5.0625,1,8,30.5,5.75,24.8589599609375,1692.63354492188,2.3043212890625
75182,"Pipistrellus pipistrellus","male",45.9727671431465,0.245328483245074,31.1388888889,31.1388888889,4.8555555556,4.8555555556,1,9,30.5,5.75,24.8589599609375,1692.63354492188,2.3043212890625
75183,"Barbastella barbastellus","female",45.9891087165057,0.36327417158984,39.9818181818,39.9818181818,8.5863636364,8.5863636364,1,11,39,9.5,24.6701904296875,1782.51330566406,2.21533203125
75183,"Barbastella barbastellus","male",45.9891087165057,0.36327417158984,38.9117647059,38.9117647059,8.1117647059,8.1117647059,1,17,39,9.5,24.6701904296875,1782.51330566406,2.21533203125
75183,"Myotis bechsteinii","female",45.9891087165057,0.36327417158984,41.9022222222,41.9022222222,9.5288888889,9.5288888889,1,45,43,10.5,24.6701904296875,1782.51330566406,2.21533203125
75183,"Myotis bechsteinii","male",45.9891087165057,0.36327417158984,40.8934640523,40.8934640523,8.9251633987,8.9251633987,1,153,43,10.5,24.6701904296875,1782.51330566406,2.21533203125
75183,"Myotis emarginatus","female",45.9891087165057,0.36327417158984,39.6,39.6,7.9,7.9,1,3,40.4,13,24.6701904296875,1782.51330566406,2.21533203125
75183,"Myotis emarginatus","male",45.9891087165057,0.36327417158984,38.2285714286,38.2285714286,7.3285714286,7.3285714286,1,7,40.4,13,24.6701904296875,1782.51330566406,2.21533203125
75183,"Myotis mystacinus","female",45.9891087165057,0.36327417158984,33.8666666667,33.8666666667,5.3,5.3,1,6,34,5.5,24.6701904296875,1782.51330566406,2.21533203125
75183,"Myotis mystacinus","male",45.9891087165057,0.36327417158984,34.4916666667,34.4916666667,5.15,5.15,1,12,34,5.5,24.6701904296875,1782.51330566406,2.21533203125
75183,"Myotis nattereri","female",45.9891087165057,0.36327417158984,39.4381294964,39.4381294964,7.4507246377,7.4507246377,1,139,39,8.5,24.6701904296875,1782.51330566406,2.21533203125
75183,"Myotis nattereri","male",45.9891087165057,0.36327417158984,38.8537572254,38.8537572254,7.3205539359,7.3205539359,1,346,39,8.5,24.6701904296875,1782.51330566406,2.21533203125
75183,"Plecotus auritus","female",45.9891087165057,0.36327417158984,38.6285714286,38.6285714286,7.4785714286,7.4785714286,1,7,39,7.5,24.6701904296875,1782.51330566406,2.21533203125
75183,"Plecotus auritus","male",45.9891087165057,0.36327417158984,37.9208333333,37.9208333333,7.2875,7.2875,1,24,39,7.5,24.6701904296875,1782.51330566406,2.21533203125
75186,"Myotis emarginatus","female",46.0369449865136,0.717602625064101,40.155704698,40.155704698,8.7422818792,8.7422818792,1,149,40.4,13,24.3904052734375,1924.50036621094,2.15205078125001
75186,"Myotis emarginatus","male",46.0369449865136,0.717602625064101,37.325,37.325,7.225,7.225,1,4,40.4,13,24.3904052734375,1924.50036621094,2.15205078125001
75584,"Barbastella barbastellus","female",45.9303058041042,-0.717339900426155,39.90576923075,39.8723684210395,9.3086923077,9.36973684211053,2,76,39,9.5,25.2690673828125,1473.3193359375,2.84831542968755
75584,"Barbastella barbastellus","male",45.9303058041042,-0.717339900426155,38.68855257645,38.699827188935,8.1379229323,8.14814379696,2,140,39,9.5,25.2690673828125,1473.3193359375,2.84831542968755
75584,"Myotis bechsteinii","female",45.9303058041042,-0.717339900426155,41.98,41.98,9.52,9.52,1,5,43,10.5,25.2690673828125,1473.3193359375,2.84831542968755
75584,"Myotis bechsteinii","male",45.9303058041042,-0.717339900426155,40.6194444444,40.6194444444,8.7923611111,8.7923611111,1,72,43,10.5,25.2690673828125,1473.3193359375,2.84831542968755
75584,"Myotis emarginatus","female",45.9303058041042,-0.717339900426155,39.8923076923,39.8923076923,10.0707692308,10.0707692308,1,13,40.4,13,25.2690673828125,1473.3193359375,2.84831542968755
75584,"Myotis emarginatus","male",45.9303058041042,-0.717339900426155,38.4217391304,38.4217391304,7.4347826087,7.4347826087,1,46,40.4,13,25.2690673828125,1473.3193359375,2.84831542968755
75584,"Myotis mystacinus","female",45.9303058041042,-0.717339900426155,34.1125,34.0833333333333,5,4.91666666666667,2,6,34,5.5,25.2690673828125,1473.3193359375,2.84831542968755
75584,"Myotis mystacinus","male",45.9303058041042,-0.717339900426155,33.8461904762,33.8413793103552,4.80777777775,4.80383141759655,2,58,34,5.5,25.2690673828125,1473.3193359375,2.84831542968755
75584,"Myotis nattereri","female",45.9303058041042,-0.717339900426155,40.35,40.47666666668,7.60238095235,7.70999999997,2,10,39,8.5,25.2690673828125,1473.3193359375,2.84831542968755
75584,"Myotis nattereri","male",45.9303058041042,-0.717339900426155,39.2449124396333,39.2489817415921,7.1933684673,7.19775280900786,3,89,39,8.5,25.2690673828125,1473.3193359375,2.84831542968755
75584,"Pipistrellus pipistrellus","female",45.9303058041042,-0.717339900426155,31.4,31.4,4.9166666667,4.9166666667,1,3,30.5,5.75,25.2690673828125,1473.3193359375,2.84831542968755
75584,"Pipistrellus pipistrellus","male",45.9303058041042,-0.717339900426155,30.9285714286,30.9285714286,5.0357142857,5.0357142857,1,7,30.5,5.75,25.2690673828125,1473.3193359375,2.84831542968755
75584,"Plecotus auritus","female",45.9303058041042,-0.717339900426155,38.94333333335,38.8230769230846,8.04833333335,7.93076923077692,2,13,39,7.5,25.2690673828125,1473.3193359375,2.84831542968755
75584,"Plecotus auritus","male",45.9303058041042,-0.717339900426155,37.85376623375,37.8473684210368,7.37603896105,7.37368421053158,2,57,39,7.5,25.2690673828125,1473.3193359375,2.84831542968755
75588,"Pipistrellus pipistrellus","female",46.0009213830008,-0.246861811386945,31.2571428571,31.2571428571,5.2857142857,5.2857142857,1,15,30.5,5.75,24.6940673828125,1668.1767578125,2.41884765625002
75588,"Pipistrellus pipistrellus","male",46.0009213830008,-0.246861811386945,31,31,4.7,4.7,1,1,30.5,5.75,24.6940673828125,1668.1767578125,2.41884765625002
75589,"Barbastella barbastellus","female",46.018082246225,-0.129021153500274,39.85625,39.8777777777778,10.71875,10.7277777777778,2,18,39,9.5,24.675048828125,1659.51123046875,2.31284179687503
75589,"Barbastella barbastellus","male",46.018082246225,-0.129021153500274,38.85,38.85,8.125,8.125,2,4,39,9.5,24.675048828125,1659.51123046875,2.31284179687503
75593,"Barbastella barbastellus","female",46.0847481780644,0.343199011216576,39.8666666667,39.8666666667,9.34,9.34,1,15,39,9.5,24.4942138671875,1751.04052734375,2.11970214843751
75593,"Barbastella barbastellus","male",46.0847481780644,0.343199011216576,38.05,38.05,7.9,7.9,1,2,39,9.5,24.4942138671875,1751.04052734375,2.11970214843751
75989,"Pipistrellus pipistrellus","female",45.9517547942673,-1.20955874010629,31.3631578947,31.3631578947,4.5684210526,4.5684210526,1,19,30.5,5.75,23.293701171875,1295.33032226562,4.92421875000002
75989,"Pipistrellus pipistrellus","male",45.9517547942673,-1.20955874010629,30.82,30.82,4.4,4.4,1,5,30.5,5.75,23.293701171875,1295.33032226562,4.92421875000002
75990,"Pipistrellus pipistrellus","female",45.9705213923039,-1.09221284907135,31.7222222222,31.7222222222,5.0555555556,5.0555555556,1,9,30.5,5.75,24.7144775390625,1353.11962890625,3.85944824218751
75990,"Pipistrellus pipistrellus","male",45.9705213923039,-1.09221284907135,30.4666666667,30.4666666667,4.3333333333,4.3333333333,1,6,30.5,5.75,24.7144775390625,1353.11962890625,3.85944824218751
75996,"Pipistrellus pipistrellus","female",46.0789901130492,-0.386187736578276,31.9142857143,31.9142857143,5.5714285714,5.5714285714,1,7,30.5,5.75,24.833251953125,1633.31225585938,2.59152832031253
75996,"Pipistrellus pipistrellus","male",46.0789901130492,-0.386187736578276,30.4666666667,30.4666666667,4.3333333333,4.3333333333,1,3,30.5,5.75,24.833251953125,1633.31225585938,2.59152832031253
75997,"Barbastella barbastellus","female",46.0963779924763,-0.268200188118024,39.44,39.44,9.5,9.5,1,10,39,9.5,24.6940673828125,1668.1767578125,2.41884765625002
75997,"Barbastella barbastellus","male",46.0963779924763,-0.268200188118024,38.63,38.63,8.1,8.1,1,10,39,9.5,24.6940673828125,1668.1767578125,2.41884765625002
76000,"Pipistrellus pipistrellus","female",46.1473546787729,0.0862874118608715,31.4375,31.4375,4.875,4.875,1,8,30.5,5.75,24.36201171875,1709.40502929688,2.08259277343751
76000,"Pipistrellus pipistrellus","male",46.1473546787729,0.0862874118608715,30.44,30.44,4.7,4.7,1,5,30.5,5.75,24.36201171875,1709.40502929688,2.08259277343751
76002,"Barbastella barbastellus","female",46.180348221377,0.323040833790736,39.25,39.25,8.75,8.75,1,2,39,9.5,24.490576171875,1690.57202148438,2.0880126953125
76002,"Barbastella barbastellus","male",46.180348221377,0.323040833790736,38.5444444444,38.5444444444,7.7666666667,7.7666666667,1,9,39,9.5,24.490576171875,1690.57202148438,2.0880126953125
76402,"Eptesicus serotinus","female",46.1743769433676,-0.407849562640448,53.5333333333333,53.4820512820462,21.8432900433,21.4923076923256,3,39,53,21.5,24.7281005859375,1634.02001953125,2.62541503906255
76402,"Eptesicus serotinus","male",46.1743769433676,-0.407849562640448,51.45,51.45,19.6,19.6,1,4,53,21.5,24.7281005859375,1634.02001953125,2.62541503906255
76404,"Barbastella barbastellus","female",46.2090142054461,-0.171315124484997,40.85,40.85,9.45,9.45,1,4,39,9.5,24.2319091796875,1747.79296875,2.16689453125002
76404,"Barbastella barbastellus","male",46.2090142054461,-0.171315124484997,38.89,38.89,8.23,8.23,1,10,39,9.5,24.2319091796875,1747.79296875,2.16689453125002
76404,"Eptesicus serotinus","female",46.2090142054461,-0.171315124484997,51.4,51.4,19.5,19.5,1,2,53,21.5,24.2319091796875,1747.79296875,2.16689453125002
76404,"Eptesicus serotinus","male",46.2090142054461,-0.171315124484997,51.1888888889,51.1888888889,19.8333333333,19.8333333333,1,9,53,21.5,24.2319091796875,1747.79296875,2.16689453125002
76404,"Myotis bechsteinii","female",46.2090142054461,-0.171315124484997,41.1857142857,41.1857142857,9.2285714286,9.2285714286,1,7,43,10.5,24.2319091796875,1747.79296875,2.16689453125002
76404,"Myotis bechsteinii","male",46.2090142054461,-0.171315124484997,40.8730769231,40.8730769231,9.3153846154,9.3153846154,1,26,43,10.5,24.2319091796875,1747.79296875,2.16689453125002
76404,"Myotis emarginatus","female",46.2090142054461,-0.171315124484997,39.4134493671,39.8096385542386,8.6118670886,8.78072289155181,2,83,40.4,13,24.2319091796875,1747.79296875,2.16689453125002
76404,"Myotis emarginatus","male",46.2090142054461,-0.171315124484997,37.95666666665,37.92777777775,7.1666666667,7.23333333336667,2,18,40.4,13,24.2319091796875,1747.79296875,2.16689453125002
76404,"Myotis mystacinus","female",46.2090142054461,-0.171315124484997,32.8428571429,32.8428571429,4.7571428571,4.7571428571,1,7,34,5.5,24.2319091796875,1747.79296875,2.16689453125002
76404,"Myotis mystacinus","male",46.2090142054461,-0.171315124484997,33.8,33.8,4.81,4.81,1,10,34,5.5,24.2319091796875,1747.79296875,2.16689453125002
76404,"Myotis nattereri","female",46.2090142054461,-0.171315124484997,39.7,39.7,7.24,7.24,1,21,39,8.5,24.2319091796875,1747.79296875,2.16689453125002
76404,"Myotis nattereri","male",46.2090142054461,-0.171315124484997,39.1649350649,39.1649350649,7.1459459459,7.1459459459,1,77,39,8.5,24.2319091796875,1747.79296875,2.16689453125002
76404,"Pipistrellus kuhlii","female",46.2090142054461,-0.171315124484997,32.075,32.075,5.875,5.875,1,4,33.8,7.5,24.2319091796875,1747.79296875,2.16689453125002
76404,"Pipistrellus pipistrellus","female",46.2090142054461,-0.171315124484997,31.4791958902444,31.5522857142967,4.84949627783333,4.94384126983467,9,150,30.5,5.75,24.2319091796875,1747.79296875,2.16689453125002
76404,"Pipistrellus pipistrellus","male",46.2090142054461,-0.171315124484997,30.8066726767333,30.7383480826159,4.40686728395556,4.53225786629646,9,113,30.5,5.75,24.2319091796875,1747.79296875,2.16689453125002
76406,"Pipistrellus pipistrellus","female",46.2428586757978,0.0655702174101009,31.3,31.3148148148,5.2361111111,5.2037037037,2,27,30.5,5.75,24.311279296875,1642.64147949219,2.11701660156251
76406,"Pipistrellus pipistrellus","male",46.2428586757978,0.0655702174101009,29.85833333335,29.8277777778,4.5625,4.58333333333333,2,6,30.5,5.75,24.311279296875,1642.64147949219,2.11701660156251
76411,"Pipistrellus pipistrellus","female",46.3239920314252,0.659270473777041,31.25,31.25,5.2333333333,5.2333333333,1,6,30.5,5.75,24.8027099609375,1632.65856933594,2.07470703125
76411,"Pipistrellus pipistrellus","male",46.3239920314252,0.659270473777041,30.6,30.6,4.38,4.38,1,5,30.5,5.75,24.8027099609375,1632.65856933594,2.07470703125
76803,"Barbastella barbastellus","female",46.216192957427,-0.784434225685656,40.0233333333,40.0233333333,10.0166666667,10.0166666667,1,32,39,9.5,24.7401611328125,1448.68518066406,2.98283691406255
76803,"Barbastella barbastellus","male",46.216192957427,-0.784434225685656,38.6944444444,38.6944444444,8.4259259259,8.4259259259,1,27,39,9.5,24.7401611328125,1448.68518066406,2.98283691406255
76803,"Myotis mystacinus","female",46.216192957427,-0.784434225685656,34.45,34.45,5.75,5.75,1,2,34,5.5,24.7401611328125,1448.68518066406,2.98283691406255
76803,"Myotis mystacinus","male",46.216192957427,-0.784434225685656,34.0625,34.0625,4.9375,4.9375,1,8,34,5.5,24.7401611328125,1448.68518066406,2.98283691406255
76803,"Pipistrellus pipistrellus","female",46.216192957427,-0.784434225685656,31.7011111111,31.7011111111,5.4722222222,5.4722222222,1,18,30.5,5.75,24.7401611328125,1448.68518066406,2.98283691406255
76803,"Pipistrellus pipistrellus","male",46.216192957427,-0.784434225685656,30.6684444444,30.6684444444,4.6944444444,4.6944444444,1,45,30.5,5.75,24.7401611328125,1448.68518066406,2.98283691406255
76803,"Plecotus austriacus","female",46.216192957427,-0.784434225685656,40,40,9,9,1,2,40,8,24.7401611328125,1448.68518066406,2.98283691406255
76803,"Plecotus austriacus","male",46.216192957427,-0.784434225685656,39.346,39.346,8.4642857143,8.4642857143,1,15,40,8,24.7401611328125,1448.68518066406,2.98283691406255
76804,"Pipistrellus pipistrellus","female",46.2342343626963,-0.666248062622302,31.45,31.45,5,5,1,8,30.5,5.75,24.80771484375,1480.65576171875,2.87150878906255
76804,"Pipistrellus pipistrellus","male",46.2342343626963,-0.666248062622302,30.8333333333,30.8333333333,4.6944444444,4.6944444444,1,9,30.5,5.75,24.80771484375,1480.65576171875,2.87150878906255
76805,"Pipistrellus pipistrellus","female",46.2520780004471,-0.547969997642305,31.3538461538,31.3538461538,4.7153846154,4.7153846154,1,13,30.5,5.75,24.808544921875,1532.68933105469,2.80781250000001
76805,"Pipistrellus pipistrellus","male",46.2520780004471,-0.547969997642305,30.25,30.25,4.15,4.15,1,2,30.5,5.75,24.808544921875,1532.68933105469,2.80781250000001
76808,"Barbastella barbastellus","female",46.3044204294053,-0.192593433760626,40.3777777778,40.3777777778,9.6111111111,9.6111111111,1,10,39,9.5,24.19443359375,1681.98107910156,2.1590576171875
76808,"Barbastella barbastellus","male",46.3044204294053,-0.192593433760626,39.6,39.6,8.1666666667,8.1666666667,1,3,39,9.5,24.19443359375,1681.98107910156,2.1590576171875
76808,"Pipistrellus kuhlii","female",46.3044204294053,-0.192593433760626,35.0111111111,35.0111111111,7.3888888889,7.3888888889,1,9,33.8,7.5,24.19443359375,1681.98107910156,2.1590576171875
76808,"Pipistrellus kuhlii","male",46.3044204294053,-0.192593433760626,33.7,33.7,5.5,5.5,1,1,33.8,7.5,24.19443359375,1681.98107910156,2.1590576171875
76808,"Pipistrellus pipistrellus","female",46.3044204294053,-0.192593433760626,31.41883116885,31.3944444444611,4.97727272725,4.97222222219444,2,18,30.5,5.75,24.19443359375,1681.98107910156,2.1590576171875
76808,"Pipistrellus pipistrellus","male",46.3044204294053,-0.192593433760626,30.4957142857,30.4749999999833,4.5,4.5,2,12,30.5,5.75,24.19443359375,1681.98107910156,2.1590576171875
76818,"Pipistrellus pipistrellus","female",46.4659649808351,0.997591473749387,31.42142857145,31.4230769231,5.4988095238,5.50769230768462,2,13,30.5,5.75,24.831787109375,1698.01196289062,2.06484375000002
76818,"Pipistrellus pipistrellus","male",46.4659649808351,0.997591473749387,30.50833333335,30.4444444444667,4.775,4.72222222223333,2,9,30.5,5.75,24.831787109375,1698.01196289062,2.06484375000002
77204,"Pipistrellus pipistrellus","female",46.3114076818995,-0.806983849478179,32.6333333333,32.6333333333,5.35,5.35,1,18,30.5,5.75,24.6154296875,1430.8486328125,3.04799804687502
77204,"Pipistrellus pipistrellus","male",46.3114076818995,-0.806983849478179,31.15,31.15,4.525,4.525,1,4,30.5,5.75,24.6154296875,1430.8486328125,3.04799804687502
77205,"Pipistrellus pipistrellus","female",46.3294800603086,-0.688562196063579,31.9936363636,31.9936363636,5.1818181818,5.1818181818,1,11,30.5,5.75,24.735107421875,1496.19616699219,2.85214843750003
77205,"Pipistrellus pipistrellus","male",46.3294800603086,-0.688562196063579,31.2373684211,31.2373684211,4.6710526316,4.6710526316,1,19,30.5,5.75,24.735107421875,1496.19616699219,2.85214843750003
77210,"Pipistrellus pipistrellus","female",46.4168670135741,-0.0950851402866123,32.6,32.6,5,5,1,10,30.5,5.75,24.0626220703125,1672.88366699219,2.00986328125003
77210,"Pipistrellus pipistrellus","male",46.4168670135741,-0.0950851402866123,30.78,30.78,4.5,4.5,1,5,30.5,5.75,24.0626220703125,1672.88366699219,2.00986328125003
77211,"Pipistrellus pipistrellus","female",46.4337481109531,0.023877616685259,31.35,31.35,6.03,6.03,1,10,30.5,5.75,24.1770751953125,1638.17199707031,2.02407226562502
77211,"Pipistrellus pipistrellus","male",46.4337481109531,0.023877616685259,29.6333333333,29.6333333333,4.4333333333,4.4333333333,1,3,30.5,5.75,24.1770751953125,1638.17199707031,2.02407226562502
77212,"Pipistrellus pipistrellus","female",46.4504300171226,0.142927330803119,31.2666666667,31.2666666667,4.7,4.7,1,3,30.5,5.75,24.2992919921875,1620.19018554688,2.04414062500001
77212,"Pipistrellus pipistrellus","male",46.4504300171226,0.142927330803119,30.4941176471,30.4941176471,4.3705882353,4.3705882353,1,17,30.5,5.75,24.2992919921875,1620.19018554688,2.04414062500001
77213,"Barbastella barbastellus","female",46.4669125528244,0.262063068413791,39.65,39.65,9,9,1,2,39,9.5,24.43876953125,1606.75317382812,2.07255859375005
77213,"Barbastella barbastellus","male",46.4669125528244,0.262063068413791,40.12,40.12,8.65,8.65,1,10,39,9.5,24.43876953125,1606.75317382812,2.07255859375005
77213,"Pipistrellus pipistrellus","female",46.4669125528244,0.262063068413791,31.5261904762,31.7379310344966,4.93296703296667,4.67586206896552,3,29,30.5,5.75,24.43876953125,1606.75317382812,2.07255859375005
77213,"Pipistrellus pipistrellus","male",46.4669125528244,0.262063068413791,31.49375,31.4933333333333,4.4875,4.48666666666667,2,15,30.5,5.75,24.43876953125,1606.75317382812,2.07255859375005
77214,"Pipistrellus pipistrellus","female",46.4831955406482,0.381283891490466,31.3011111111,31.3071428571286,4.8988888889,4.97857142858571,2,14,30.5,5.75,24.506787109375,1609.69128417969,2.05939941406251
77214,"Pipistrellus pipistrellus","male",46.4831955406482,0.381283891490466,30.36714285715,30.3583333333417,4.45857142855,4.45833333330833,2,12,30.5,5.75,24.506787109375,1609.69128417969,2.05939941406251
77402,"Rhinolophus euryale","female",45.9150447678121,23.1210306939955,48.47,48.47,14.3,14.3,2,2,46,16,24.242626953125,2344.9873046875,-4.71396484374998
77402,"Rhinolophus ferrumequinum","female",45.9150447678121,23.1210306939955,57.0466666666667,57.0466666666667,26.32,26.32,30,30,58.4,23.5,24.242626953125,2344.9873046875,-4.71396484374998
77402,"Rhinolophus ferrumequinum","male",45.9150447678121,23.1210306939955,56.52,56.52,23.35,23.35,2,2,58.4,23.5,24.242626953125,2344.9873046875,-4.71396484374998
77613,"Myotis emarginatus","female",46.4602971455204,-0.473374509887741,40.5510638298,40.6150739271534,8.4541146009,8.51355932201864,2,236,40.4,13,24.3322021484375,1661.30004882812,2.43281250000001
77613,"Myotis emarginatus","male",46.4602971455204,-0.473374509887741,39,39,7.6,7.6,1,1,40.4,13,24.3322021484375,1661.30004882812,2.43281250000001
77613,"Pipistrellus pipistrellus","female",46.4602971455204,-0.473374509887741,31.2272727273,31.2272727273,4.7727272727,4.7727272727,1,11,30.5,5.75,24.3322021484375,1661.30004882812,2.43281250000001
77613,"Pipistrellus pipistrellus","male",46.4602971455204,-0.473374509887741,30.4375,30.4375,4.425,4.425,1,8,30.5,5.75,24.3322021484375,1661.30004882812,2.43281250000001
77616,"Barbastella barbastellus","female",46.5122233580147,-0.11630134174655,39.3307692308,39.3307692308,9.0769230769,9.0769230769,1,13,39,9.5,23.82939453125,1686.2529296875,1.86403808593752
77616,"Barbastella barbastellus","male",46.5122233580147,-0.11630134174655,38.25,38.25,7.625,7.625,1,4,39,9.5,23.82939453125,1686.2529296875,1.86403808593752
77617,"Pipistrellus pipistrellus","female",46.529133686089,0.00290114654666,31.5666666667,31.5666666667,4.9117647059,4.9117647059,1,18,30.5,5.75,24.1706787109375,1600.01831054688,1.94389648437505
77617,"Pipistrellus pipistrellus","male",46.529133686089,0.00290114654666,30.9785714286,30.9785714286,4.55,4.55,1,14,30.5,5.75,24.1706787109375,1600.01831054688,1.94389648437505
77618,"Pipistrellus pipistrellus","female",46.5458445040741,0.122191130450974,31.55,31.55,5.35,5.35,1,2,30.5,5.75,24.2610107421875,1607.50244140625,1.96367187500005
77618,"Pipistrellus pipistrellus","male",46.5458445040741,0.122191130450974,30.58,30.58,4.1,4.1,1,10,30.5,5.75,24.2610107421875,1607.50244140625,1.96367187500005
77619,"Pipistrellus pipistrellus","female",46.5623556314995,0.241567671018609,30.8625,30.8625,4.8,4.8,1,8,30.5,5.75,24.3713623046875,1606.86779785156,1.99860839843751
77619,"Pipistrellus pipistrellus","male",46.5623556314995,0.241567671018609,31.125,31.125,4.125,4.125,1,4,30.5,5.75,24.3713623046875,1606.86779785156,1.99860839843751
77624,"Barbastella barbastellus","female",46.6419097241743,0.839715557113276,40.325,40.325,9.4,9.4,1,16,39,9.5,24.881884765625,1623.08654785156,1.92111816406253
77624,"Barbastella barbastellus","male",46.6419097241743,0.839715557113276,38.7181818182,38.7181818182,8.2272727273,8.2272727273,1,11,39,9.5,24.881884765625,1623.08654785156,1.92111816406253
77624,"Myotis bechsteinii","female",46.6419097241743,0.839715557113276,42.3666666667,42.3666666667,9.1,9.1,1,3,43,10.5,24.881884765625,1623.08654785156,1.92111816406253
77624,"Myotis bechsteinii","male",46.6419097241743,0.839715557113276,40.7523809524,40.7523809524,8.9952380952,8.9952380952,1,21,43,10.5,24.881884765625,1623.08654785156,1.92111816406253
77624,"Myotis emarginatus","female",46.6419097241743,0.839715557113276,38.91583333335,38.8043478260913,8.10416666665,8.30434782608261,2,23,40.4,13,24.881884765625,1623.08654785156,1.92111816406253
77624,"Myotis emarginatus","male",46.6419097241743,0.839715557113276,38.01743243245,38.1900305966673,7.72902684565,7.27358490568365,2,159,40.4,13,24.881884765625,1623.08654785156,1.92111816406253
77624,"Myotis nattereri","male",46.6419097241743,0.839715557113276,38.71,38.71,7.04,7.04,1,10,39,8.5,24.881884765625,1623.08654785156,1.92111816406253
78005,"Myotis bechsteinii","female",46.5198507778103,-0.733468433425069,41.6,41.6,9,9,1,1,43,10.5,24.1262451171875,1551.96142578125,2.5048828125
78005,"Myotis bechsteinii","male",46.5198507778103,-0.733468433425069,40.6782608696,40.6782608696,8.8434782609,8.8434782609,1,23,43,10.5,24.1262451171875,1551.96142578125,2.5048828125
78005,"Myotis emarginatus","female",46.5198507778103,-0.733468433425069,40.8297297297,40.8297297297,8.6444444444,8.6444444444,1,37,40.4,13,24.1262451171875,1551.96142578125,2.5048828125
78005,"Myotis emarginatus","male",46.5198507778103,-0.733468433425069,38.6795652174,38.6795652174,7.3930735931,7.3930735931,1,231,40.4,13,24.1262451171875,1551.96142578125,2.5048828125
78006,"Myotis emarginatus","female",46.5377868362035,-0.614479478020956,40.9288461538,40.9288461538,8.5096153846,8.5096153846,1,156,40.4,13,24.05966796875,1587.35510253906,2.41159667968753
78006,"Myotis emarginatus","male",46.5377868362035,-0.614479478020956,38.8714285714,38.8714285714,7.6714285714,7.6714285714,1,7,40.4,13,24.05966796875,1587.35510253906,2.41159667968753
78007,"Myotis emarginatus","female",46.5555240002416,-0.495397830469082,40.7072916667,40.7072916667,8.5523316062,8.5523316062,1,193,40.4,13,23.866796875,1690.86181640625,2.1263427734375
78007,"Myotis emarginatus","male",46.5555240002416,-0.495397830469082,38.6,38.6,7.4,7.4,1,2,40.4,13,23.866796875,1690.86181640625,2.1263427734375
78007,"Pipistrellus pipistrellus","female",46.5555240002416,-0.495397830469082,30.96,30.96,5.2,5.2,1,5,30.5,5.75,23.866796875,1690.86181640625,2.1263427734375
78007,"Pipistrellus pipistrellus","male",46.5555240002416,-0.495397830469082,30.6666666667,30.6666666667,4.5,4.5,1,6,30.5,5.75,23.866796875,1690.86181640625,2.1263427734375
78008,"Barbastella barbastellus","female",46.5730620790967,-0.376224412392414,39.475,39.475,8.875,8.875,1,8,39,9.5,23.754248046875,1725.20190429688,1.97861328125003
78008,"Barbastella barbastellus","male",46.5730620790967,-0.376224412392414,38.8,38.8,7.5,7.5,1,2,39,9.5,23.754248046875,1725.20190429688,1.97861328125003
78008,"Pipistrellus pipistrellus","female",46.5730620790967,-0.376224412392414,31.3454545455,31.3454545455,4.7727272727,4.7727272727,1,11,30.5,5.75,23.754248046875,1725.20190429688,1.97861328125003
78008,"Pipistrellus pipistrellus","male",46.5730620790967,-0.376224412392414,30.525,30.525,4.25,4.25,1,4,30.5,5.75,23.754248046875,1725.20190429688,1.97861328125003
78011,"Barbastella barbastellus","female",46.6244799233712,-0.018162819909179,39.6333333333,39.6333333333,9.5,9.5,1,4,39,9.5,24.090087890625,1559.10107421875,1.8353271484375
78011,"Barbastella barbastellus","male",46.6244799233712,-0.018162819909179,38.2833333333,38.2833333333,8.0833333333,8.0833333333,1,6,39,9.5,24.090087890625,1559.10107421875,1.8353271484375
78014,"Pipistrellus pipistrellus","female",46.6740993055683,0.340691091975049,31.43,31.43,4.13,4.13,1,10,30.5,5.75,24.6182861328125,1528.9306640625,2.0501708984375
78388,"Myotis emarginatus","female",46.6507110223336,-0.517512922322344,40.5899328859,40.5899328859,8.9033557047,8.9033557047,1,149,40.4,13,23.484521484375,1665.6328125,1.97500000000002
78388,"Myotis emarginatus","male",46.6507110223336,-0.517512922322344,39.5,39.5,7.8,7.8,1,1,40.4,13,23.484521484375,1665.6328125,1.97500000000002
78389,"Myotis emarginatus","female",46.6682795654139,-0.3980995720246,40.3757575758,40.3757575758,8.803030303,8.803030303,1,33,40.4,13,23.6047119140625,1673.96728515625,1.85710449218755
78389,"Myotis emarginatus","male",46.6682795654139,-0.3980995720246,38.8,38.8,8.1,8.1,1,1,40.4,13,23.6047119140625,1673.96728515625,1.85710449218755
78397,"Myotis emarginatus","male",46.8016269955699,0.560418701943172,38.2434782609,38.2434782609,7.4608695652,7.4608695652,1,23,40.4,13,24.7610107421875,1507.33557128906,2.02534179687501
