"pred","se","ci.lb","ci.ub","pi.lb","pi.ub","X.intrcpt","X.log10.fal.","cor","cor_ci.lb","cor_ci.ub"
-0.251078035321564,0.0963583569083408,-0.439936944471369,-0.0622191261717603,-0.715921638107972,0.213765567464843,1,1.50828094218284,-0.24593176373093,-0.413592174204981,-0.0621389623340148
-0.250648926980394,0.0961075147881135,-0.439016194608747,-0.0622816593520412,-0.715293000438741,0.213995146477952,1,1.5086570860616,-0.245528566380781,-0.412828635869331,-0.0622012538158833
-0.250220189969782,0.0958573204973384,-0.438097085799078,-0.0623432941404854,-0.714665682436493,0.214225302496929,1,1.5090329044428,-0.245125633079872,-0.412065879258981,-0.0622626499041233
-0.249791823647618,0.0956077759194249,-0.437179621091667,-0.0624040262035695,-0.714039682142545,0.214456034847308,1,1.50940839788931,-0.244722963566172,-0.411303910636027,-0.062323146302178
-0.249363827373458,0.0953588829541898,-0.436263803569641,-0.0624638511772759,-0.713414997599682,0.214687342852765,1,1.50978356696251,-0.244320557578002,-0.410542736288924,-0.062382738682983
-0.248936200508516,0.0951106435179114,-0.43534963635005,-0.0625227646669815,-0.712791626852155,0.214919225835124,1,1.51015841222234,-0.243918414854032,-0.409782362532602,-0.0624414226888511
-0.248508942415656,0.0948630595433666,-0.434437122583933,-0.062580762247379,-0.712169567945667,0.215151683114355,1,1.5105329342273,-0.243516535133281,-0.409022795708548,-0.0624991939313884
-0.248082052459393,0.0946161329798864,-0.433526265456422,-0.0626378394623629,-0.711548818927368,0.215384714008583,1,1.51090713353444,-0.24311491815512,-0.408264042184925,-0.0625560479913762
-0.247655530005879,0.0943698657933853,-0.432617068186793,-0.0626939918249656,-0.71092937784584,0.215618317834082,1,1.51128101069937,-0.242713563659268,-0.407506108356638,-0.0626119804187018
-0.247229374422905,0.0941242599664152,-0.431709534028564,-0.0627492148172465,-0.710311242751091,0.21585249390528,1,1.51165456627626,-0.242312471385791,-0.40674900064545,-0.0626669867322429
-0.246803585079891,0.0938793174981988,-0.430803666269562,-0.0628035038902207,-0.709694411694547,0.216087241534764,1,1.51202780081787,-0.241911641075105,-0.405992725500055,-0.0627210624197919
-0.246378161347881,0.0936350404046708,-0.429899468231988,-0.0628568544637734,-0.709078882729039,0.216322560033278,1,1.51240071487552,-0.241511072467972,-0.405237289396173,-0.0627742029379641
-0.245953102599536,0.093391430718513,-0.428996943272489,-0.0629092619265831,-0.708464653908797,0.216558448709725,1,1.51277330899911,-0.241110765305499,-0.404482698836623,-0.062826403712117
-0.245528408209135,0.0931484904892007,-0.42809609478224,-0.0629607216360295,-0.707851723289446,0.216794906871177,1,1.51314558373714,-0.240710719329141,-0.403728960351429,-0.0628776601362522
-0.245104077552559,0.0929062217830195,-0.427196926186968,-0.0630112289181505,-0.707240088927985,0.217031933822866,1,1.51351753963668,-0.240310934280698,-0.402976080497858,-0.0629279675729672
-0.244680110007297,0.0926646266831136,-0.426299440947049,-0.0630607790675446,-0.706629748882788,0.217269528868195,1,1.51388917724342,-0.239911409902314,-0.402224065860531,-0.0629773213533527
-0.244256504952429,0.0924237072895139,-0.425403642557549,-0.0631093673473099,-0.706020701213596,0.217507691308738,1,1.51426049710163,-0.239512145936478,-0.401472923051482,-0.063025716776926
-0.243833261768631,0.0921834657191613,-0.42450953454827,-0.0631569889889919,-0.705412943981503,0.217746420444241,1,1.5146314997542,-0.239113142126021,-0.400722658710218,-0.0630731491115729
-0.243410379838161,0.0919439041059428,-0.423617120483814,-0.0632036391925092,-0.704806475248952,0.217985715572629,1,1.51500218574262,-0.238714398214118,-0.399973279503799,-0.0631196135934681
-0.242987858544862,0.0917050246007125,-0.422726403963618,-0.0632493131261061,-0.704201293079725,0.21822557599,1,1.515372555607,-0.238315913944288,-0.39922479212689,-0.0631651054270219
-0.242565697274148,0.0914668293713209,-0.421837388622007,-0.0632940059262884,-0.703597395538937,0.218466000990642,1,1.51574260988605,-0.23791768906039,-0.398477203301829,-0.0632096197848102
-0.242143895413004,0.0912293206026302,-0.420950078128217,-0.0633377126977905,-0.702994780693025,0.218706989867018,1,1.51611234911715,-0.237519723306623,-0.397730519778669,-0.0632531518075352
-0.241722452349979,0.0909925004965481,-0.420064476186456,-0.0633804285135017,-0.702393446609748,0.21894854190979,1,1.51648177383626,-0.237122016427529,-0.396984748335252,-0.0632956966039466
-0.241301367475182,0.090756371272031,-0.419180586535909,-0.0634221484144562,-0.701793391358167,0.219190656407802,1,1.51685088457799,-0.23672456816799,-0.396239895777228,-0.063337249250824
-0.240880640180277,0.090520935165111,-0.418298412950779,-0.0634628674097737,-0.701194613008649,0.219433332648096,1,1.5172196818756,-0.236327378273225,-0.395495968938123,-0.0633778047929127
-0.240460269858471,0.0902861944289079,-0.417417959240312,-0.0635025804766311,-0.700597109632852,0.219676569915909,1,1.51758816626099,-0.235930446488796,-0.394752974679366,-0.0634173582428881
-0.240040255904522,0.0900521513336422,-0.416539229248811,-0.0635412825602324,-0.700000879303723,0.21992036749468,1,1.51795633826469,-0.235533772560599,-0.394010919890333,-0.0634559045813195
-0.239620597714718,0.089818808166648,-0.41566222685566,-0.0635789685737762,-0.699405920095491,0.220164724666054,1,1.5183241984159,-0.23513735623487,-0.393269811488377,-0.0634934387566311
-0.239201294686887,0.0895861672323714,-0.414786955975317,-0.0636156333984566,-0.698812230083652,0.220409640709878,1,1.51869174724246,-0.234741197258183,-0.392529656418846,-0.0635299556850957
-0.238782346220379,0.0893542308523872,-0.413913420557336,-0.0636512718834227,-0.69821980734497,0.220655114904212,1,1.51905898527089,-0.234345295377448,-0.391790461655118,-0.0635654502507881
-0.23836375171607,0.089123001365405,-0.413041624586378,-0.063685878845762,-0.697628649957476,0.220901146525336,1,1.51942591302636,-0.233949650339909,-0.391052234198626,-0.0635999173055613
-0.237945510576351,0.0888924811272553,-0.412171572082178,-0.0637194490705243,-0.697038756000443,0.221147734847741,1,1.51979253103272,-0.233554261893149,-0.390314981078851,-0.0636333516690633
-0.237527622205127,0.0886626725108977,-0.411303267099556,-0.0637519773106986,-0.696450123554395,0.22139487914414,1,1.52015883981249,-0.233159129785083,-0.389578709353342,-0.0636657481287071
-0.237110086007809,0.0884335779064201,-0.41043671372841,-0.0637834582872088,-0.695862750701094,0.221642578685475,1,1.52052483988686,-0.232764253763961,-0.388843426107727,-0.0636971014396595
-0.23669290139131,0.0882051997210297,-0.409571916093691,-0.0638138866889299,-0.69527663552354,0.221890832740919,1,1.52089053177572,-0.232369633578369,-0.388109138455712,-0.0637274063248491
-0.236276067764041,0.0879775403790332,-0.408708878355364,-0.0638432571727176,-0.694691776105953,0.222139640577871,1,1.52125591599765,-0.231975268977224,-0.387375853539052,-0.0637566574749895
-0.235859584535903,0.0877506023218469,-0.40784760470842,-0.0638715643633862,-0.694108170533782,0.222389001461976,1,1.5216209930699,-0.231581159709775,-0.386643578527582,-0.063784849548549
-0.235443451118285,0.0875243880079544,-0.406988099382785,-0.0638988028537849,-0.693525816893682,0.222638914657112,1,1.52198576350843,-0.231187305525606,-0.385912320619152,-0.0638119771718196
-0.235027666924058,0.0872988999129204,-0.406130366643349,-0.0639249672047672,-0.692944713273529,0.222889379425413,1,1.5223502278279,-0.23079370617463,-0.385182087039659,-0.0638380349388788
-0.234612231367571,0.0870741405293378,-0.405274410789852,-0.0639500519452892,-0.692364857762392,0.22314039502725,1,1.52271438654168,-0.230400361407092,-0.384452885042963,-0.0638630174116794
-0.234197143864642,0.0868501123668299,-0.404420236156885,-0.0639740515723986,-0.691786248450544,0.22339196072126,1,1.52307824016184,-0.230007270973567,-0.383724721910903,-0.0638869191200314
-0.233782403832559,0.0866268179520083,-0.403567847113803,-0.063996960551315,-0.691208883429447,0.223644075764329,1,1.52344178919918,-0.229614434624961,-0.382997604953224,-0.0639097345616735
-0.233368010690071,0.0864042598284527,-0.402717248064679,-0.0640187733154627,-0.690632760791755,0.223896739411612,1,1.5238050341632,-0.229221852112509,-0.382271541507554,-0.0639314582022984
-0.232953963857383,0.0861824405566695,-0.40186844344822,-0.0640394842665472,-0.690057878631296,0.22414995091653,1,1.52416797556213,-0.228829523187772,-0.381546538939337,-0.0639520844756206
-0.232540262756156,0.0859613627140662,-0.40102143773771,-0.064059087774602,-0.689484235043086,0.224403709530774,1,1.52453061390292,-0.228437447602643,-0.380822604641792,-0.0639716077834147
-0.232126906809494,0.0857410288948956,-0.400176235440898,-0.0640775781780908,-0.688911828123299,0.224658014504311,1,1.52489294969128,-0.228045625109342,-0.380099746035825,-0.0639900224956098
-0.231713895441948,0.0855214417102345,-0.399332841099949,-0.0640949497839464,-0.688340655969288,0.224912865085393,1,1.52525498343161,-0.227654055460414,-0.37937797056999,-0.0640073229503186
-0.231301228079502,0.0853026037879169,-0.398491259291309,-0.0641111968676951,-0.68777071667956,0.225168260520556,1,1.52561671562709,-0.227262738408732,-0.378657285720384,-0.0640235034539544
-0.230888904149579,0.0850845177724919,-0.397651494625621,-0.0641263136735364,-0.687202008353779,0.225424200054622,1,1.52597814677961,-0.226871673707496,-0.377937698990569,-0.0640385582813008
-0.230476923081025,0.084867186325174,-0.396813551747616,-0.0641402944144334,-0.686634529092764,0.225680682930715,1,1.52633927738984,-0.226480861110229,-0.377219217911495,-0.0640524816755944
-0.230065284304113,0.0846506121237812,-0.395977435335993,-0.064153133272232,-0.68606827699848,0.225937708390255,1,1.52670010795719,-0.22609030037078,-0.376501850041389,-0.0640652678486334
-0.229653987250534,0.0844347978626768,-0.3951431501033,-0.0641648243977675,-0.685503250174039,0.226195275672971,1,1.52706063897981,-0.225699991243325,-0.375785602965657,-0.0640769109808768
-0.229243031353392,0.0842197462526943,-0.394310700795775,-0.064175361911009,-0.684939446723684,0.2264533840169,1,1.52742087095463,-0.225309933482359,-0.375070484296752,-0.0640874052215778
-0.228832416047203,0.0840054600210843,-0.393480092193247,-0.0641847399011581,-0.6843768647528,0.226712032658394,1,1.52778080437733,-0.224920126842703,-0.374356501674082,-0.0640967446888745
-0.228422140767885,0.0837919419114272,-0.392651329108954,-0.0641929524268153,-0.683815502367898,0.226971220832128,1,1.52814043974238,-0.224530571079503,-0.373643662763859,-0.064104923469946
-0.228012204952758,0.0835791946835645,-0.391824416389406,-0.0641999935161099,-0.683255357676616,0.227230947771101,1,1.52849977754301,-0.224141265948221,-0.372931975258972,-0.0641119356211329
-0.227602608040537,0.083367221113515,-0.390999358914213,-0.0642058571668604,-0.682696428787719,0.227491212706645,1,1.52885881827121,-0.223752211204647,-0.372221446878843,-0.0641177751680881
-0.227193349471328,0.0831560239933882,-0.390176161595917,-0.0642105373467383,-0.682138713811083,0.227752014868428,1,1.52921756241778,-0.223363406604889,-0.371512085369272,-0.0641224361059309
-0.226784428686623,0.0829456061312905,-0.389354829379797,-0.0642140279934489,-0.681582210857703,0.228013353484457,1,1.52957601047229,-0.222974851905376,-0.370803898502265,-0.0641259123994174
-0.226375845129297,0.0827359703512413,-0.388535367243703,-0.0642163230148902,-0.681026918039684,0.228275227781091,1,1.52993416292309,-0.222586546862857,-0.37009689407589,-0.0641281979830896
-0.2259675982436,0.0825271194930665,-0.387717780197843,-0.0642174162893558,-0.680472833470241,0.228537636983042,1,1.53029202025735,-0.222198491234401,-0.369391079914079,-0.0641292867614689
-0.225559687475156,0.082319056412291,-0.386902073284568,-0.0642173016657448,-0.679919955263688,0.228800580313376,1,1.53064958296101,-0.221810684777395,-0.368686463866437,-0.0641291726092541
-0.225152112270958,0.0821117839800459,-0.386088251578181,-0.0642159729637354,-0.679368281535448,0.229064056993531,1,1.53100685151882,-0.221423127249546,-0.36798305380807,-0.0641278493714864
-0.224744872079362,0.0819053050829314,-0.385276320184673,-0.0642134239740506,-0.67881781040203,0.229328066243307,1,1.53136382641434,-0.221035818408877,-0.367280857639341,-0.0641253108638037
-0.224337966350082,0.0816996226229228,-0.384466284241524,-0.064209648458639,-0.678268539981046,0.229592607280883,1,1.53172050812993,-0.22064875801373,-0.366579883285695,-0.0641215508726106
-0.223931394534187,0.0814947395172391,-0.383658148917449,-0.0642046401509255,-0.677720468391199,0.229857679322824,1,1.53207689714676,-0.220261945822764,-0.365880138697417,-0.0641165631553196
-0.223525156084099,0.0812906586982057,-0.38285191941212,-0.0641983927560778,-0.677173593752274,0.230123281584077,1,1.53243299394484,-0.219875381594953,-0.365181631849386,-0.0641103414406057
-0.223119250453582,0.0810873831131366,-0.382047600955931,-0.0641908999512332,-0.676627914185149,0.230389413277984,1,1.53278879900297,-0.219489065089587,-0.364484370740852,-0.0641028794286227
-0.222713677097744,0.0808849157241863,-0.381245198809706,-0.0641821553857812,-0.676083427811776,0.230656073616289,1,1.53314431279879,-0.219102996066272,-0.363788363395167,-0.0640941707912754
-0.222308435473029,0.080683259508212,-0.380444718264424,-0.064172152681635,-0.675540132755196,0.230923261809137,1,1.53349953580877,-0.218717174284929,-0.363093617859533,-0.064084209172479
-0.221903525037215,0.080482417456623,-0.379646164640913,-0.064160885433516,-0.67499802713952,0.231190977065091,1,1.53385446850819,-0.218331599505793,-0.362400142204718,-0.0640729881884337
-0.221498945249406,0.0802823925752284,-0.378849543289559,-0.064148347209252,-0.674457109089939,0.231459218591128,1,1.53420911137121,-0.217946271489411,-0.361707944524777,-0.0640605014279105
-0.221094695570031,0.0800831878840726,-0.378054859589968,-0.0641345315500943,-0.673917376732712,0.23172798559265,1,1.53456346487078,-0.217561189996645,-0.36101703293675,-0.064046742452558
-0.22069077546084,0.0798848064172759,-0.377262118950655,-0.0641194319710253,-0.67337882819517,0.231997277273489,1,1.53491752947872,-0.21717635478867,-0.360327415580362,-0.0640317047971977
-0.220287184384897,0.0796872512228625,-0.376471326808703,-0.0641030419610917,-0.672841461605711,0.232267092835916,1,1.5352713056657,-0.216791765626972,-0.359639100617701,-0.0640153819701463
-0.219883921806578,0.0794905253625829,-0.375682488629408,-0.064085354983748,-0.6723052750938,0.232537431480644,1,1.53562479390122,-0.216407422273349,-0.358952096232896,-0.0639977674535478
-0.219480987191565,0.0792946319117323,-0.37489560990592,-0.064066364477209,-0.671770266789964,0.232808292406835,1,1.53597799465366,-0.21602332448991,-0.358266410631767,-0.0639788547037135
-0.219078380006842,0.0790995739589628,-0.374110696158871,-0.0640460638548122,-0.671236434825791,0.233079674812108,1,1.53633090839024,-0.215639472039076,-0.357582052041484,-0.0639586371514735
-0.218676099720692,0.0789053546060942,-0.373327752935999,-0.0640244465053862,-0.670703777333934,0.233351577892549,1,1.53668353557704,-0.215255864683574,-0.356899028710207,-0.0639371082025329
-0.218274145802694,0.0787119769678971,-0.372546785811719,-0.0640015057936696,-0.670172292448095,0.233624000842706,1,1.53703587667903,-0.214872502186446,-0.356217348906682,-0.063914261237879
-0.217872517723715,0.078519444171909,-0.37176780038676,-0.0639772350606697,-0.669641978303038,0.233896942855608,1,1.53738793216002,-0.214489384311039,-0.355537020919897,-0.0638900896141279
-0.217471214955907,0.0783277593582088,-0.370990802287716,-0.0639516276240975,-0.669112833034581,0.234170403122767,1,1.5377397024827,-0.214106510821011,-0.354858053058657,-0.0638645866639474
-0.217070236972705,0.0781369256791968,-0.370215797166614,-0.0639246767787962,-0.668584854779592,0.234444380834183,1,1.53809118810866,-0.213723881480326,-0.354180453651172,-0.0638377456964739
-0.216669583248821,0.077946946299376,-0.369442790700476,-0.0638963757971665,-0.668058041675994,0.234718875178352,1,1.53844238949834,-0.213341496053257,-0.353504231044647,-0.0638095599977248
-0.216269253260241,0.0777578243951207,-0.368671788590867,-0.0638667179296142,-0.66753239186276,0.234993885342278,1,1.53879330711108,-0.212959354304383,-0.352829393604841,-0.0637800228310349
-0.215869246484219,0.0775695631544332,-0.367902796563413,-0.0638356964050247,-0.667007903479911,0.235269410511473,1,1.5391439414051,-0.21257745599859,-0.352155949715615,-0.0637491274375175
-0.215469562399275,0.0773821657766973,-0.36713582036731,-0.0638033044312406,-0.666484574668512,0.235545449869962,1,1.53949429283752,-0.212195800901071,-0.351483907778464,-0.0637168670365306
-0.21507020048519,0.0771956354724365,-0.366370865774849,-0.0637695351955321,-0.66596240357068,0.2358220026003,1,1.53984436186434,-0.211814388777322,-0.35081327621206,-0.0636832348261344
